I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh,gene,sample
0.2423789073833033,8.881784197001252e-16,0.0009397528,0.0,0.001,0.0007322757139219603,1.4432899320127035e-15,0.0,0.0011304347826086958,PDCD1,HCC22-088-P1-S1
0.22946106329575294,2.453592884421596e-14,0.0009397528,0.0,0.001,0.0006360588337934365,3.752553823233029e-14,0.0,0.0011304347826086958,CD68,HCC22-088-P1-S1
0.2233846801953807,1.099120794378905e-13,0.0009397528,0.0,0.001,0.0006778843319942789,1.5876189252139739e-13,0.0,0.0011304347826086958,ITGAM,HCC22-088-P1-S1
0.18292961284419823,8.911841264946929e-10,0.0009397528,2.4474866577861576e-12,0.001,0.0006980205606337369,1.219515120466422e-09,3.349192268549479e-12,0.0011304347826086958,PCNA,HCC22-088-P1-S1
0.15324305383334869,2.231171164490675e-07,0.0009397528,1.4875727316621123e-09,0.001,0.0006661160344236413,2.9005225138378776e-07,1.933844551160746e-09,0.0011304347826086958,BCL2,HCC22-088-P1-S1
0.12514230515331018,1.80256432166237e-05,0.0009397528,4.6585187818415363e-08,0.001,0.0005453241726435214,2.2317463030105533e-05,5.767689920375235e-08,0.0011304347826086958,SDC1,HCC22-088-P1-S1
0.12307601296174944,2.41166722412256e-05,0.0009397528,6.530486407196889e-08,0.001,0.0005544518446284503,2.8501521739630256e-05,7.717847572141778e-08,0.0011304347826086958,ACTA2,HCC22-088-P1-S1
0.10873353991729584,0.00016147144294254012,0.0009397528,6.345144591968221e-07,0.001,0.0005075454908125418,0.00018253293550026277,7.172772147442338e-07,0.0011304347826086958,PAX5,HCC22-088-P1-S1
0.0924681841107395,0.00108624882970354,0.0009397528,2.066687486290686e-05,0.002,0.0005051195336743797,0.0011767695655121682,2.238911443481576e-05,0.0021666666666666666,KRT5,HCC22-088-P1-S1
0.05575556558665465,0.030881952076969976,0.0009397528,0.00621952299391193,0.008,0.0005285749585521307,0.032117230160048776,0.006468303913668407,0.00832,FCGR3A,HCC22-088-P1-S1
0.023927600865112614,0.2033438685625707,0.0009397528,0.13416020088614133,0.142,0.000493488270801203,0.2033438685625707,0.13416020088614133,0.142,CD274,HCC22-088-P1-S1
0.5595757758730862,0.0,0.000106633386,0.0,0.001,0.00014900881325995114,0.0,0.0,0.001,EPCAM,HCC22-088-P1-S2
0.522805339733184,0.0,0.000106633386,0.0,0.001,0.00011854941003308186,0.0,0.0,0.001,VIM,HCC22-088-P1-S2
0.47792247267150095,0.0,0.000106633386,0.0,0.001,0.00011877592298038052,0.0,0.0,0.001,PCNA,HCC22-088-P1-S2
0.4159800152578602,0.0,0.000106633386,0.0,0.001,0.00010818307622216644,0.0,0.0,0.001,CD4,HCC22-088-P1-S2
0.41174209761691444,0.0,0.000106633386,0.0,0.001,0.00010632137916400267,0.0,0.0,0.001,ACTA2,HCC22-088-P1-S2
0.400141617845329,0.0,0.000106633386,0.0,0.001,0.00011329630687034651,0.0,0.0,0.001,SDC1,HCC22-088-P1-S2
0.3393486545893203,0.0,0.000106633386,0.0,0.001,9.700358423755049e-05,0.0,0.0,0.001,ITGAX,HCC22-088-P1-S2
0.327392882358234,0.0,0.000106633386,0.0,0.001,9.928793637666566e-05,0.0,0.0,0.001,BCL2,HCC22-088-P1-S2
0.3050147300112272,0.0,0.000106633386,0.0,0.001,9.530290757286741e-05,0.0,0.0,0.001,CD19,HCC22-088-P1-S2
0.3002436566368308,0.0,0.000106633386,0.0,0.001,9.763854436677986e-05,0.0,0.0,0.001,CR2,HCC22-088-P1-S2
0.29683844790264313,0.0,0.000106633386,0.0,0.001,9.2550784420061e-05,0.0,0.0,0.001,CD68,HCC22-088-P1-S2
0.29538237629029146,0.0,0.000106633386,0.0,0.001,9.030490767314358e-05,0.0,0.0,0.001,CD163,HCC22-088-P1-S2
0.2832701855138858,0.0,0.000106633386,0.0,0.001,9.04478185625657e-05,0.0,0.0,0.001,ITGAM,HCC22-088-P1-S2
0.2807084385021704,0.0,0.000106633386,0.0,0.001,9.26431841845932e-05,0.0,0.0,0.001,CCR7,HCC22-088-P1-S2
0.2652547124754501,0.0,0.000106633386,0.0,0.001,9.374252570330185e-05,0.0,0.0,0.001,CD14,HCC22-088-P1-S2
0.26452312416744533,0.0,0.000106633386,0.0,0.001,8.62744342902613e-05,0.0,0.0,0.001,PECAM1,HCC22-088-P1-S2
0.2503626084166713,0.0,0.000106633386,0.0,0.001,9.5991162538183e-05,0.0,0.0,0.001,PDCD1,HCC22-088-P1-S2
