I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh,protein,sample,feature
0.34963158433403296,0.0,0.00048184028,0.0,0.005,0.0005070524444494137,0.0,0.0,0.00603448275862069,PTPRC-1,HCC22-088-P5-S1,PTPRC
0.34877788382659997,0.0,0.00048184028,0.0,0.005,0.0004649953622387601,0.0,0.0,0.00603448275862069,PCNA-1,HCC22-088-P5-S1,PCNA
0.3228940061686814,0.0,0.00048184028,0.0,0.005,0.0004059606154640976,0.0,0.0,0.00603448275862069,CD68-1,HCC22-088-P5-S1,CD68
0.3140479347905108,0.0,0.00048184028,0.0,0.005,0.0004132213132964649,0.0,0.0,0.00603448275862069,ITGAM-1,HCC22-088-P5-S1,ITGAM
0.30991584293157204,0.0,0.00048184028,0.0,0.005,0.0004628732648338206,0.0,0.0,0.00603448275862069,ITGAX-1,HCC22-088-P5-S1,ITGAX
0.29405135529545867,0.0,0.00048184028,0.0,0.005,0.00037448095606606134,0.0,0.0,0.00603448275862069,PTPRC-2,HCC22-088-P5-S1,PTPRC
0.2819073204005617,0.0,0.00048184028,0.0,0.005,0.000328101733438111,0.0,0.0,0.00603448275862069,CD19-1,HCC22-088-P5-S1,CD19
0.24237145203183244,0.0,0.00048184028,0.0,0.005,0.0003878185755174367,0.0,0.0,0.00603448275862069,rat_IgG2a,HCC22-088-P5-S1,rat_IgG2a
0.2303779649506039,0.0,0.00048184028,0.0,0.005,0.0003334818084760093,0.0,0.0,0.00603448275862069,CD8A-1,HCC22-088-P5-S1,CD8A
0.21927970199416424,0.0,0.00048184028,0.0,0.005,0.00047697256023274543,0.0,0.0,0.00603448275862069,SDC1-1,HCC22-088-P5-S1,SDC1
0.19262363804897753,0.0,0.00048184028,0.0,0.005,0.00035450514355640165,0.0,0.0,0.00603448275862069,HLA-DRA,HCC22-088-P5-S1,HLA
0.13727599109329564,1.5593881741438054e-10,0.00048184028,4.3298697960381105e-15,0.005,0.00031063133579753807,2.0214291146308587e-10,5.612794180049402e-15,0.00603448275862069,FCGR3A-1,HCC22-088-P5-S1,FCGR3A
0.12046469367898714,1.6297313276680825e-08,0.00048184028,5.979949868617496e-11,0.005,0.0003474075454888752,2.037164159585103e-08,7.47493733577187e-11,0.00603448275862069,CD274-1,HCC22-088-P5-S1,CD274
0.09278324486169412,9.95795132308075e-06,0.00048184028,7.323182193985645e-08,0.005,0.0003018689974100823,1.2018217114062972e-05,8.83832333756888e-08,0.00603448275862069,mouse_IgG2a,HCC22-088-P5-S1,mouse_IgG2a
0.04749925246880273,0.01380229304201197,0.00048184028,0.0038115599975737657,0.015,0.00029564604862337897,0.016102675215680633,0.00430337419080909,0.01640625,CEACAM8-1,HCC22-088-P5-S1,CEACAM8
0.041099632184283356,0.027981899927473575,0.00048184028,0.003126528154002939,0.015,0.00020363106630267826,0.03159246766005081,0.0036476161796700954,0.01640625,MS4A1-1,HCC22-088-P5-S1,MS4A1
0.03549313682468999,0.04887040209212845,0.00048184028,0.005363281173303425,0.015,0.00020360358984729545,0.05345200228826549,0.005866088783300621,0.01640625,CXCR5-1,HCC22-088-P5-S1,CXCR5
0.03466941650059762,0.05279029920721512,0.00048184028,0.014314058791221607,0.02,0.0002595154717906332,0.055989711280379675,0.015181577505841098,0.021212121212121213,PAX5-1,HCC22-088-P5-S1,PAX5
0.022011871809476172,0.14876386494135452,0.00048184028,0.07937892940590108,0.065,0.00024169580548296982,0.1531392727337473,0.08171360380019228,0.06691176470588235,mouse_IgG2bk,HCC22-088-P5-S1,mouse_IgG2bk
-0.003366048222118326,0.4544705101417197,0.00048184028,0.4357965008847291,0.48,0.00020901711740443858,0.4544705101417197,0.4357965008847291,0.48,mouse_IgG1k,HCC22-088-P5-S1,mouse_IgG1k
0.605494031033287,0.0,0.00016348517,0.0,0.005,0.00015391035474118252,0.0,0.0,0.005,VIM-1,HCC22-088-P5-S2,VIM
0.581848422510814,0.0,0.00016348517,0.0,0.005,0.00019453014770782852,0.0,0.0,0.005,ACTA2-1,HCC22-088-P5-S2,ACTA2
0.52827543985587,0.0,0.00016348517,0.0,0.005,0.00016867546326764107,0.0,0.0,0.005,CR2-1,HCC22-088-P5-S2,CR2
0.5200768924314251,0.0,0.00016348517,0.0,0.005,0.00015083865999374895,0.0,0.0,0.005,CD40-1,HCC22-088-P5-S2,CD40
0.4955239092832386,0.0,0.00016348517,0.0,0.005,0.00014718084810624778,0.0,0.0,0.005,CD4-1,HCC22-088-P5-S2,CD4
0.49080113304585615,0.0,0.00016348517,0.0,0.005,0.00017349379040371182,0.0,0.0,0.005,CD14-1,HCC22-088-P5-S2,CD14
0.48386630006664566,0.0,0.00016348517,0.0,0.005,0.00016543540897929508,0.0,0.0,0.005,CD19-1,HCC22-088-P5-S2,CD19
0.47026838226528983,0.0,0.00016348517,0.0,0.005,0.00015908473368905752,0.0,0.0,0.005,CD27-1,HCC22-088-P5-S2,CD27
0.45985716464908954,0.0,0.00016348517,0.0,0.005,0.00014794960689573452,0.0,0.0,0.005,CD163-1,HCC22-088-P5-S2,CD163
0.4534532589461541,0.0,0.00016348517,0.0,0.005,0.00013309269988269454,0.0,0.0,0.005,CCR7-1,HCC22-088-P5-S2,CCR7
0.4271159533257455,0.0,0.00016348517,0.0,0.005,0.00015488774543572203,0.0,0.0,0.005,CD3E-1,HCC22-088-P5-S2,CD3E
0.39620195044434764,0.0,0.00016348517,0.0,0.005,0.00016357140106941853,0.0,0.0,0.005,BCL2-1,HCC22-088-P5-S2,BCL2
0.37535463083859344,0.0,0.00016348517,0.0,0.005,0.00014435663760288498,0.0,0.0,0.005,KRT5-1,HCC22-088-P5-S2,KRT5
0.32609245721885827,0.0,0.00016348517,0.0,0.005,0.00012966165179800797,0.0,0.0,0.005,EPCAM-1,HCC22-088-P5-S2,EPCAM
0.28766410006471194,0.0,0.00016348517,0.0,0.005,0.00014008796752395858,0.0,0.0,0.005,PCNA-1,HCC22-088-P5-S2,PCNA
0.2801403803856675,0.0,0.00016348517,0.0,0.005,0.00012182410768325866,0.0,0.0,0.005,SDC1-1,HCC22-088-P5-S2,SDC1
0.1633994091920394,0.0,0.00016348517,0.0,0.005,0.00011224211853106758,0.0,0.0,0.005,CEACAM8-1,HCC22-088-P5-S2,CEACAM8
0.11488921160682473,0.0,0.00016348517,0.0,0.005,9.71122757106338e-05,0.0,0.0,0.005,CD274-1,HCC22-088-P5-S2,CD274
0.11185941111658412,0.0,0.00016348517,0.0,0.005,0.00011707790603671435,0.0,0.0,0.005,CD68-1,HCC22-088-P5-S2,CD68
0.10731604207114388,0.0,0.00016348517,0.0,0.005,8.907853981721232e-05,0.0,0.0,0.005,HLA-DRA,HCC22-088-P5-S2,HLA
0.1016317113164023,7.771561172376096e-16,0.00016348517,0.0,0.005,9.221267754061781e-05,1.295260195396016e-15,0.0,0.005,MS4A1-1,HCC22-088-P5-S2,MS4A1
0.09366515885608852,1.0114131754335176e-13,0.00016348517,0.0,0.005,8.151732477534525e-05,1.6090664154624143e-13,0.0,0.005,PDCD1-1,HCC22-088-P5-S2,PDCD1
0.09225870908641293,2.289279876777073e-13,0.00016348517,0.0,0.005,9.130046885672116e-05,3.4836867690085893e-13,0.0,0.005,mouse_IgG2bk,HCC22-088-P5-S2,mouse_IgG2bk
0.08899689019047093,1.45328193923433e-12,0.00016348517,0.0,0.005,0.00010022958693901625,2.119369494716731e-12,0.0,0.005,rat_IgG2a,HCC22-088-P5-S2,rat_IgG2a
0.06956453381198387,2.349136196677648e-08,0.00016348517,3.500422174340656e-12,0.005,0.0001041281077518348,3.288790675348707e-08,4.712106773150883e-12,0.005,PECAM1-1,HCC22-088-P5-S2,PECAM1
0.06885262062914883,3.210031751521569e-08,0.00016348517,1.446620601086579e-13,0.005,9.04975715445312e-05,4.321196588586728e-08,2.0252688415212106e-13,0.005,PTPRC-1,HCC22-088-P5-S2,PTPRC
0.06397765929363093,2.511671451932429e-07,0.00016348517,1.4480194820976067e-11,0.005,9.348159017086474e-05,3.2558704006531487e-07,1.8770622916080085e-11,0.005,PTPRC-2,HCC22-088-P5-S2,PTPRC
0.05410889355459081,1.0518727659114546e-05,0.00016348517,2.3390417602797697e-08,0.005,0.00010218148451137017,1.3148409573893183e-05,2.9238022003497122e-08,0.005,CXCR5-1,HCC22-088-P5-S2,CXCR5
0.0514712710673796,2.5906159513366944e-05,0.00016348517,3.964025274694194e-08,0.005,9.406135113851526e-05,3.126605458509803e-05,4.624696153809893e-08,0.005,mouse_IgG1k,HCC22-088-P5-S2,mouse_IgG1k
0.050006577374676446,4.1990756627030557e-05,0.00016348517,9.410849721724901e-08,0.005,9.011846652125158e-05,4.898921606486899e-05,1.0625152911624888e-07,0.005,PAX5-1,HCC22-088-P5-S2,PAX5
0.04854128248657187,6.722969276184987e-05,0.00016348517,1.3743207083471987e-07,0.005,8.994617382700347e-05,7.590449182789502e-05,1.4576128724894533e-07,0.005,ITGAM-1,HCC22-088-P5-S2,ITGAM
0.04839512267082397,7.041301162480362e-05,0.00016348517,2.953031473795775e-07,0.005,9.450197024007659e-05,7.701423146462896e-05,3.0398853406721216e-07,0.005,CD8A-1,HCC22-088-P5-S2,CD8A
0.047365233778658186,9.720733807638826e-05,0.00016348517,1.2809059812823875e-07,0.005,8.591732638089361e-05,0.00010309869189919967,1.4009909170276114e-07,0.005,ITGAX-1,HCC22-088-P5-S2,ITGAX
0.04521114808855497,0.00018706156764580761,0.00016348517,3.878956078562368e-08,0.005,7.301349803032258e-05,0.0001925633784589196,4.624696153809893e-08,0.005,FCGR3A-1,HCC22-088-P5-S2,FCGR3A
0.04322415659187792,0.0003341146939687123,0.00016348517,1.3583262634342397e-05,0.005,0.00010944195184840829,0.0003341146939687123,1.3583262634342397e-05,0.005,mouse_IgG2a,HCC22-088-P5-S2,mouse_IgG2a
0.835848887476222,0.0,0.00012181673,0.0,0.005,0.00020318924669544412,0.0,0.0,0.005,ACTA2-1,HCC22-088-P5-S2_F_rep,ACTA2
0.7236596456821808,0.0,0.00012181673,0.0,0.005,0.00017565049844643304,0.0,0.0,0.005,VIM-1,HCC22-088-P5-S2_F_rep,VIM
0.7211926354252526,0.0,0.00012181673,0.0,0.005,0.00017395526593761234,0.0,0.0,0.005,HLA-DRA,HCC22-088-P5-S2_F_rep,HLA
0.7062458992545337,0.0,0.00012181673,0.0,0.005,0.00016349357463876367,0.0,0.0,0.005,KRT5-1,HCC22-088-P5-S2_F_rep,KRT5
0.6433495403858334,0.0,0.00012181673,0.0,0.005,0.00018760985024853676,0.0,0.0,0.005,PCNA-1,HCC22-088-P5-S2_F_rep,PCNA
0.6287110549645918,0.0,0.00012181673,0.0,0.005,0.00015728320427906307,0.0,0.0,0.005,SDC1-1,HCC22-088-P5-S2_F_rep,SDC1
0.6170096082794845,0.0,0.00012181673,0.0,0.005,0.00017440760837211943,0.0,0.0,0.005,EPCAM-1,HCC22-088-P5-S2_F_rep,EPCAM
0.5899241252000464,0.0,0.00012181673,0.0,0.005,0.00018206683918298356,0.0,0.0,0.005,BCL2-1,HCC22-088-P5-S2_F_rep,BCL2
0.552652903861245,0.0,0.00012181673,0.0,0.005,0.0001507844943011842,0.0,0.0,0.005,CD68-1,HCC22-088-P5-S2_F_rep,CD68
0.3880534029344174,0.0,0.00012181673,0.0,0.005,0.0001088850553688687,0.0,0.0,0.005,CD163-1,HCC22-088-P5-S2_F_rep,CD163
0.3871994109230585,0.0,0.00012181673,0.0,0.005,0.00010397151581598743,0.0,0.0,0.005,CD14-1,HCC22-088-P5-S2_F_rep,CD14
0.37057642974648064,0.0,0.00012181673,0.0,0.005,0.00011129107014759966,0.0,0.0,0.005,CD19-1,HCC22-088-P5-S2_F_rep,CD19
0.3501523445655695,0.0,0.00012181673,0.0,0.005,0.00012063693921040213,0.0,0.0,0.005,ITGAX-1,HCC22-088-P5-S2_F_rep,ITGAX
0.3448131372824072,0.0,0.00012181673,0.0,0.005,0.00011528021255056587,0.0,0.0,0.005,CD8A-1,HCC22-088-P5-S2_F_rep,CD8A
0.34136052280631457,0.0,0.00012181673,0.0,0.005,0.0001042898871557837,0.0,0.0,0.005,CD4-1,HCC22-088-P5-S2_F_rep,CD4
0.31281557976627195,0.0,0.00012181673,0.0,0.005,0.00013083505665532617,0.0,0.0,0.005,CD3E-1,HCC22-088-P5-S2_F_rep,CD3E
0.2923210171283059,0.0,0.00012181673,0.0,0.005,9.891525719138756e-05,0.0,0.0,0.005,CD40-1,HCC22-088-P5-S2_F_rep,CD40
0.2896166562045342,0.0,0.00012181673,0.0,0.005,9.001524247878797e-05,0.0,0.0,0.005,PECAM1-1,HCC22-088-P5-S2_F_rep,PECAM1
0.2652475150384538,0.0,0.00012181673,0.0,0.005,0.00012405897737574796,0.0,0.0,0.005,CCR7-1,HCC22-088-P5-S2_F_rep,CCR7
0.2406149246969732,0.0,0.00012181673,0.0,0.005,9.562444648970256e-05,0.0,0.0,0.005,CR2-1,HCC22-088-P5-S2_F_rep,CR2
0.23228688219138732,0.0,0.00012181673,0.0,0.005,9.924525988277311e-05,0.0,0.0,0.005,CD27-1,HCC22-088-P5-S2_F_rep,CD27
0.2166875889206162,0.0,0.00012181673,0.0,0.005,0.00010038678192186284,0.0,0.0,0.005,PTPRC-1,HCC22-088-P5-S2_F_rep,PTPRC
0.21509899176766245,0.0,0.00012181673,0.0,0.005,9.828605220227519e-05,0.0,0.0,0.005,PTPRC-2,HCC22-088-P5-S2_F_rep,PTPRC
0.20438960158661362,0.0,0.00012181673,0.0,0.005,8.303477718925129e-05,0.0,0.0,0.005,PDCD1-1,HCC22-088-P5-S2_F_rep,PDCD1
0.1981501780882973,0.0,0.00012181673,0.0,0.005,8.464338649829437e-05,0.0,0.0,0.005,ITGAM-1,HCC22-088-P5-S2_F_rep,ITGAM
0.12279338981554232,0.0,0.00012181673,0.0,0.005,7.653774399559383e-05,0.0,0.0,0.005,FCGR3A-1,HCC22-088-P5-S2_F_rep,FCGR3A
0.10878509566581357,0.0,0.00012181673,0.0,0.005,8.585953591257937e-05,0.0,0.0,0.005,rat_IgG2a,HCC22-088-P5-S2_F_rep,rat_IgG2a
0.10334100756709265,0.0,0.00012181673,0.0,0.005,7.699989912237338e-05,0.0,0.0,0.005,MS4A1-1,HCC22-088-P5-S2_F_rep,MS4A1
0.09177882632626268,0.0,0.00012181673,0.0,0.005,7.815486040433781e-05,0.0,0.0,0.005,CD274-1,HCC22-088-P5-S2_F_rep,CD274
0.0877382146141074,7.771561172376096e-16,0.00012181673,0.0,0.005,6.941285647554766e-05,9.066821367772113e-16,0.0,0.005,PAX5-1,HCC22-088-P5-S2_F_rep,PAX5
0.07240641065563849,2.3338886379065116e-11,0.00012181673,0.0,0.005,7.23805690183496e-05,2.6350355589267066e-11,0.0,0.005,mouse_IgG2bk,HCC22-088-P5-S2_F_rep,mouse_IgG2bk
0.06603087954714482,9.654430588312835e-10,0.00012181673,7.749356711883593e-14,0.005,7.840268053194467e-05,1.0559533455967163e-09,8.219014694421993e-14,0.005,mouse_IgG2a,HCC22-088-P5-S2_F_rep,mouse_IgG2a
0.06473305510380258,1.9791202010566167e-09,0.00012181673,7.216449660063518e-15,0.005,7.169682073523253e-05,2.099066879908533e-09,7.892991815694472e-15,0.005,CEACAM8-1,HCC22-088-P5-S2_F_rep,CEACAM8
0.06309068102410141,4.814896037430572e-09,0.00012181673,3.127942349578916e-12,0.005,8.39170526102305e-05,4.956510626766765e-09,3.2199406539782958e-12,0.005,mouse_IgG1k,HCC22-088-P5-S2_F_rep,mouse_IgG1k
0.03314183025742939,0.0012487533822853614,0.00012181673,1.4363563837105353e-05,0.005,6.308625442571975e-05,0.0012487533822853614,1.4363563837105353e-05,0.005,CXCR5-1,HCC22-088-P5-S2_F_rep,CXCR5
0.6102587706831276,0.0,0.0018883556,0.0,0.005,0.0017513912324911584,0.0,0.0,0.005303030303030303,KRT5-1,HCC22-088-P6-S1,KRT5
0.6040058980167347,0.0,0.0018883556,0.0,0.005,0.001712700727283951,0.0,0.0,0.005303030303030303,HLA-DRA,HCC22-088-P6-S1,HLA
0.5710471018906628,0.0,0.0018883556,0.0,0.005,0.002063625961147315,0.0,0.0,0.005303030303030303,SDC1-1,HCC22-088-P6-S1,SDC1
0.569755369429672,0.0,0.0018883556,0.0,0.005,0.002224626201562276,0.0,0.0,0.005303030303030303,BCL2-1,HCC22-088-P6-S1,BCL2
0.5285424948361088,0.0,0.0018883556,0.0,0.005,0.0023566080683615816,0.0,0.0,0.005303030303030303,CD68-1,HCC22-088-P6-S1,CD68
0.5249855311276596,0.0,0.0018883556,0.0,0.005,0.001649751946549239,0.0,0.0,0.005303030303030303,CD163-1,HCC22-088-P6-S1,CD163
0.49756084908772186,0.0,0.0018883556,0.0,0.005,0.0017875343145364927,0.0,0.0,0.005303030303030303,CD3E-1,HCC22-088-P6-S1,CD3E
0.4945053184525836,0.0,0.0018883556,0.0,0.005,0.0015349194785736191,0.0,0.0,0.005303030303030303,CD40-1,HCC22-088-P6-S1,CD40
0.49445433910047704,0.0,0.0018883556,0.0,0.005,0.0018667202904956645,0.0,0.0,0.005303030303030303,VIM-1,HCC22-088-P6-S1,VIM
0.48407952732989007,0.0,0.0018883556,0.0,0.005,0.001608392920176755,0.0,0.0,0.005303030303030303,PECAM1-1,HCC22-088-P6-S1,PECAM1
0.40519745913385474,0.0,0.0018883556,0.0,0.005,0.0015042513018092912,0.0,0.0,0.005303030303030303,PTPRC-1,HCC22-088-P6-S1,PTPRC
0.4031854242707316,0.0,0.0018883556,0.0,0.005,0.0019110583866501383,0.0,0.0,0.005303030303030303,mouse_IgG1k,HCC22-088-P6-S1,mouse_IgG1k
0.40060148516579236,0.0,0.0018883556,0.0,0.005,0.001777241259030105,0.0,0.0,0.005303030303030303,PTPRC-2,HCC22-088-P6-S1,PTPRC
0.3988733794567897,0.0,0.0018883556,0.0,0.005,0.0014784854299950128,0.0,0.0,0.005303030303030303,ACTA2-1,HCC22-088-P6-S1,ACTA2
0.38683059891156785,0.0,0.0018883556,0.0,0.005,0.0014404100533708267,0.0,0.0,0.005303030303030303,CD27-1,HCC22-088-P6-S1,CD27
0.3814862051892606,0.0,0.0018883556,0.0,0.005,0.0018468233768056059,0.0,0.0,0.005303030303030303,CR2-1,HCC22-088-P6-S1,CR2
0.32365814158556966,2.5979218776228663e-14,0.0018883556,1.1102230246251565e-16,0.005,0.0015438738984277017,5.348662689223548e-14,2.1587669923266935e-16,0.005303030303030303,rat_IgG2a,HCC22-088-P6-S1,rat_IgG2a
0.31564356402479565,1.0502709812953981e-13,0.0018883556,5.329070518200751e-15,0.005,0.0016524281867674245,2.042193574741052e-13,9.325873406851315e-15,0.005303030303030303,ITGAM-1,HCC22-088-P6-S1,ITGAM
0.31261123729242424,1.765254609153999e-13,0.0018883556,0.0,0.005,0.001324735421422085,3.251784806336314e-13,0.0,0.005303030303030303,CD8A-1,HCC22-088-P6-S1,CD8A
0.29518444322557796,3.1791236310141358e-12,0.0018883556,1.7763568394002505e-15,0.005,0.0013964810818777843,5.5634663542747376e-12,3.272236283105725e-15,0.005303030303030303,ITGAX-1,HCC22-088-P6-S1,ITGAX
0.2781045725145157,4.636935280188936e-11,0.0018883556,2.142730437526552e-14,0.005,0.0013743293498246186,7.728225466981561e-11,3.571217395877587e-14,0.005303030303030303,PDCD1-1,HCC22-088-P6-S1,PDCD1
0.250800263436793,2.457785197584883e-09,0.0018883556,3.663036540757503e-11,0.005,0.0015157548971034514,3.9101128143395865e-09,5.574186040283156e-11,0.005303030303030303,CD14-1,HCC22-088-P6-S1,CD14
0.24786543569159156,3.6806163672409298e-09,0.0018883556,8.832135023340015e-11,0.005,0.0014905334414863402,5.600937950149241e-09,1.2880196909037522e-10,0.005303030303030303,EPCAM-1,HCC22-088-P6-S1,EPCAM
0.24493225201146826,5.486183174419068e-09,0.0018883556,7.344125307895411e-13,0.005,0.0011803124605927848,8.000683796027808e-09,1.1683835717106335e-12,0.005303030303030303,CD4-1,HCC22-088-P6-S1,CD4
0.21779904853114737,1.784897700751742e-07,0.0018883556,6.702678412295882e-10,0.005,0.0013010897128922958,2.4988567810524386e-07,9.383749777214235e-10,0.005303030303030303,PCNA-1,HCC22-088-P6-S1,PCNA
0.21584135609469354,2.2613995653841812e-07,0.0018883556,1.6166389338323484e-09,0.005,0.0013030836463622014,3.044191722632551e-07,2.176244718620469e-09,0.005303030303030303,MS4A1-1,HCC22-088-P6-S1,MS4A1
0.20479211348924972,8.286994903627942e-07,0.0018883556,2.2386237086280403e-08,0.005,0.001428894974657849,1.0742400800999185e-06,2.701787234551083e-08,0.005303030303030303,mouse_IgG2a,HCC22-088-P6-S1,mouse_IgG2a
0.19642163127523507,2.126355608478292e-06,0.0018883556,3.5834935019352088e-09,0.005,0.0011562246580690825,2.657944510597865e-06,4.6452693543604555e-09,0.005303030303030303,CCR7-1,HCC22-088-P6-S1,CCR7
0.1817004595228457,1.0227429465881066e-05,0.0018883556,6.080771330907453e-09,0.005,0.0009999573770778376,1.23434493553737e-05,7.600964163634316e-09,0.005303030303030303,CXCR5-1,HCC22-088-P6-S1,CXCR5
0.16213396804657784,6.959618079915852e-05,0.0018883556,2.359620719705191e-06,0.005,0.0012543065123507024,8.119554426568495e-05,2.6650877957727054e-06,0.005303030303030303,CD19-1,HCC22-088-P6-S1,CD19
0.15678699375741134,0.00011365589405976095,0.0018883556,2.8224671488885633e-06,0.005,0.001156479278829318,0.00012832117071263333,3.087073444096866e-06,0.005303030303030303,PAX5-1,HCC22-088-P6-S1,PAX5
0.14910072415717437,0.0002243270132985531,0.0018883556,2.360506333398682e-06,0.005,0.001089212978276414,0.00024535767079529244,2.6650877957727054e-06,0.005303030303030303,CEACAM8-1,HCC22-088-P6-S1,CEACAM8
0.1370791462081721,0.0006124182076976403,0.0018883556,0.00016641230534664153,0.005,0.001415215412341413,0.0006495344627096186,0.00017649789961007436,0.005303030303030303,mouse_IgG2bk,HCC22-088-P6-S1,mouse_IgG2bk
0.08745541927580855,0.01826038358743476,0.0018883556,0.007796043842068778,0.015,0.0013171583558756095,0.018797453692947545,0.008025339249188449,0.015441176470588234,CD274-1,HCC22-088-P6-S1,CD274
0.06401954518664305,0.06035858340779299,0.0018883556,0.025570108337339303,0.02,0.0010134179972240826,0.06035858340779299,0.025570108337339303,0.02,FCGR3A-1,HCC22-088-P6-S1,FCGR3A
0.8988523221154403,0.0,0.00010995779,0.0,0.005,0.0001972508796294267,0.0,0.0,0.005,VIM-1,HCC22-088-P6-S2_D,VIM
0.8053259211020527,0.0,0.00010995779,0.0,0.005,0.00019154978974789689,0.0,0.0,0.005,ACTA2-1,HCC22-088-P6-S2_D,ACTA2
0.7591198834110988,0.0,0.00010995779,0.0,0.005,0.00017984592987960215,0.0,0.0,0.005,BCL2-1,HCC22-088-P6-S2_D,BCL2
0.5952870385737907,0.0,0.00010995779,0.0,0.005,0.0001341389370408235,0.0,0.0,0.005,CD19-1,HCC22-088-P6-S2_D,CD19
0.5902537351474677,0.0,0.00010995779,0.0,0.005,0.00014816467225634648,0.0,0.0,0.005,HLA-DRA,HCC22-088-P6-S2_D,HLA
0.5706575685037135,0.0,0.00010995779,0.0,0.005,0.00014498097402104542,0.0,0.0,0.005,PCNA-1,HCC22-088-P6-S2_D,PCNA
0.53916719336013,0.0,0.00010995779,0.0,0.005,0.00014578197515466038,0.0,0.0,0.005,CD4-1,HCC22-088-P6-S2_D,CD4
0.5362692802751277,0.0,0.00010995779,0.0,0.005,0.000137679876877847,0.0,0.0,0.005,PTPRC-2,HCC22-088-P6-S2_D,PTPRC
0.5345826828399045,0.0,0.00010995779,0.0,0.005,0.0001286268766547292,0.0,0.0,0.005,SDC1-1,HCC22-088-P6-S2_D,SDC1
0.4877747592096377,0.0,0.00010995779,0.0,0.005,0.00012465528739042316,0.0,0.0,0.005,CD163-1,HCC22-088-P6-S2_D,CD163
0.48594529611506,0.0,0.00010995779,0.0,0.005,0.00011948941924002835,0.0,0.0,0.005,CR2-1,HCC22-088-P6-S2_D,CR2
0.4638946888072632,0.0,0.00010995779,0.0,0.005,0.00011126580196850891,0.0,0.0,0.005,CD40-1,HCC22-088-P6-S2_D,CD40
0.45337801413900203,0.0,0.00010995779,0.0,0.005,0.00011388200062647717,0.0,0.0,0.005,CD14-1,HCC22-088-P6-S2_D,CD14
0.44347856108272393,0.0,0.00010995779,0.0,0.005,0.00011633449205348682,0.0,0.0,0.005,PDCD1-1,HCC22-088-P6-S2_D,PDCD1
0.4338479760332953,0.0,0.00010995779,0.0,0.005,0.00013042435853540866,0.0,0.0,0.005,KRT5-1,HCC22-088-P6-S2_D,KRT5
0.43097858112240733,0.0,0.00010995779,0.0,0.005,0.0001027994316406634,0.0,0.0,0.005,CD68-1,HCC22-088-P6-S2_D,CD68
0.4245907165749407,0.0,0.00010995779,0.0,0.005,0.00011425417229529716,0.0,0.0,0.005,PTPRC-1,HCC22-088-P6-S2_D,PTPRC
0.41474333280524034,0.0,0.00010995779,0.0,0.005,0.00010298120902735116,0.0,0.0,0.005,CD3E-1,HCC22-088-P6-S2_D,CD3E
0.41067781036438905,0.0,0.00010995779,0.0,0.005,0.0001291772449425786,0.0,0.0,0.005,CD27-1,HCC22-088-P6-S2_D,CD27
0.37358357229914746,0.0,0.00010995779,0.0,0.005,0.00010935364188310443,0.0,0.0,0.005,mouse_IgG2bk,HCC22-088-P6-S2_D,mouse_IgG2bk
0.37185201283373204,0.0,0.00010995779,0.0,0.005,0.00010131901729077956,0.0,0.0,0.005,rat_IgG2a,HCC22-088-P6-S2_D,rat_IgG2a
0.3715536384184641,0.0,0.00010995779,0.0,0.005,0.00010855229776665983,0.0,0.0,0.005,ITGAM-1,HCC22-088-P6-S2_D,ITGAM
0.35685973186350434,0.0,0.00010995779,0.0,0.005,8.948458743455013e-05,0.0,0.0,0.005,PECAM1-1,HCC22-088-P6-S2_D,PECAM1
0.3429198609007993,0.0,0.00010995779,0.0,0.005,9.28195968557745e-05,0.0,0.0,0.005,CCR7-1,HCC22-088-P6-S2_D,CCR7
0.3371198069968592,0.0,0.00010995779,0.0,0.005,0.0001214478254671536,0.0,0.0,0.005,EPCAM-1,HCC22-088-P6-S2_D,EPCAM
0.30412486099312874,0.0,0.00010995779,0.0,0.005,0.00011383843668658195,0.0,0.0,0.005,ITGAX-1,HCC22-088-P6-S2_D,ITGAX
0.28376789621355947,0.0,0.00010995779,0.0,0.005,9.647092229443337e-05,0.0,0.0,0.005,mouse_IgG1k,HCC22-088-P6-S2_D,mouse_IgG1k
0.2784961259683479,0.0,0.00010995779,0.0,0.005,8.457747386586204e-05,0.0,0.0,0.005,MS4A1-1,HCC22-088-P6-S2_D,MS4A1
0.2772855063367103,0.0,0.00010995779,0.0,0.005,0.00010712904011808793,0.0,0.0,0.005,CXCR5-1,HCC22-088-P6-S2_D,CXCR5
0.2116535658255401,0.0,0.00010995779,0.0,0.005,9.127764870600459e-05,0.0,0.0,0.005,CD8A-1,HCC22-088-P6-S2_D,CD8A
0.19494600295736392,0.0,0.00010995779,0.0,0.005,8.241136738191843e-05,0.0,0.0,0.005,mouse_IgG2a,HCC22-088-P6-S2_D,mouse_IgG2a
0.15629786481297184,0.0,0.00010995779,0.0,0.005,7.402527250298546e-05,0.0,0.0,0.005,FCGR3A-1,HCC22-088-P6-S2_D,FCGR3A
0.14788454663676165,0.0,0.00010995779,0.0,0.005,7.69976679751501e-05,0.0,0.0,0.005,CD274-1,HCC22-088-P6-S2_D,CD274
0.14363589524755027,0.0,0.00010995779,0.0,0.005,7.938043706877607e-05,0.0,0.0,0.005,CEACAM8-1,HCC22-088-P6-S2_D,CEACAM8
