patient,metric,strategy,delta,rep
P6,tumour_immune_contact,random,,175.0
P6,frac_Tumour,random,0.0,176.0
P6,frac_Immune,random,0.29591836734693877,176.0
P6,score_Estrogen_response,random,-0.3730688946622833,176.0
P6,score_Proliferation,random,0.005384944083333829,176.0
P6,score_T_cell_activity,random,0.0011400083293150295,176.0
P6,score_Myeloid_inflammation,random,0.329570589903724,176.0
P6,tumour_immune_contact,random,,176.0
P6,frac_Tumour,random,0.0,177.0
P6,frac_Immune,random,0.29591836734693877,177.0
P6,score_Estrogen_response,random,-0.3722807065796528,177.0
P6,score_Proliferation,random,0.0011568483635952176,177.0
P6,score_T_cell_activity,random,0.0018142736680281037,177.0
P6,score_Myeloid_inflammation,random,0.2867754970057944,177.0
P6,tumour_immune_contact,random,,177.0
P6,frac_Tumour,random,0.0,178.0
P6,frac_Immune,random,0.25510204081632654,178.0
P6,score_Estrogen_response,random,-0.40371689244436004,178.0
P6,score_Proliferation,random,0.002476053463628775,178.0
P6,score_T_cell_activity,random,0.004797690659460065,178.0
P6,score_Myeloid_inflammation,random,0.2993237920358878,178.0
P6,tumour_immune_contact,random,,178.0
P6,frac_Tumour,random,0.0,179.0
P6,frac_Immune,random,0.24829931972789115,179.0
P6,score_Estrogen_response,random,-0.3862019747922698,179.0
P6,score_Proliferation,random,0.002877194573954934,179.0
P6,score_T_cell_activity,random,0.0020151682123254163,179.0
P6,score_Myeloid_inflammation,random,0.24400073175875156,179.0
P6,tumour_immune_contact,random,,179.0
P6,frac_Tumour,random,0.0,180.0
P6,frac_Immune,random,0.23809523809523808,180.0
P6,score_Estrogen_response,random,-0.3760544736770747,180.0
P6,score_Proliferation,random,0.00026258921812451295,180.0
P6,score_T_cell_activity,random,-0.002812237366307941,180.0
P6,score_Myeloid_inflammation,random,0.26498018861454137,180.0
P6,tumour_immune_contact,random,,180.0
P6,frac_Tumour,random,0.0,181.0
P6,frac_Immune,random,0.2789115646258503,181.0
P6,score_Estrogen_response,random,-0.37903137629734723,181.0
P6,score_Proliferation,random,0.00039187475396932833,181.0
P6,score_T_cell_activity,random,-0.001470707947003708,181.0
P6,score_Myeloid_inflammation,random,0.3147883395846314,181.0
P6,tumour_immune_contact,random,,181.0
P6,frac_Tumour,random,0.0,182.0
P6,frac_Immune,random,0.21768707482993196,182.0
P6,score_Estrogen_response,random,-0.36622687704083384,182.0
P6,score_Proliferation,random,0.015322935083150326,182.0
P6,score_T_cell_activity,random,-0.0012223481970681724,182.0
P6,score_Myeloid_inflammation,random,0.2565893769165749,182.0
P6,tumour_immune_contact,random,,182.0
P6,frac_Tumour,random,0.0,183.0
P6,frac_Immune,random,0.2108843537414966,183.0
P6,score_Estrogen_response,random,-0.3652306578396417,183.0
P6,score_Proliferation,random,0.011598593975140667,183.0
P6,score_T_cell_activity,random,0.0007323882949770884,183.0
P6,score_Myeloid_inflammation,random,0.24587166067578467,183.0
P6,tumour_immune_contact,random,,183.0
P6,frac_Tumour,random,0.0,184.0
P6,frac_Immune,random,0.3163265306122449,184.0
P6,score_Estrogen_response,random,-0.380338594741171,184.0
P6,score_Proliferation,random,-0.006356441558353483,184.0
P6,score_T_cell_activity,random,-0.0031076194618732647,184.0
P6,score_Myeloid_inflammation,random,0.2897488051658701,184.0
P6,tumour_immune_contact,random,,184.0
P6,frac_Tumour,random,0.0,185.0
P6,frac_Immune,random,0.24149659863945577,185.0
P6,score_Estrogen_response,random,-0.372706207676842,185.0
P6,score_Proliferation,random,0.0015278736108284702,185.0
P6,score_T_cell_activity,random,-0.0058660135605890906,185.0
P6,score_Myeloid_inflammation,random,0.30392238705915897,185.0
P6,tumour_immune_contact,random,,185.0
P6,frac_Tumour,random,0.0,186.0
P6,frac_Immune,random,0.3231292517006803,186.0
P6,score_Estrogen_response,random,-0.39837791886146934,186.0
P6,score_Proliferation,random,0.0152484277330018,186.0
P6,score_T_cell_activity,random,0.00790571517535063,186.0
P6,score_Myeloid_inflammation,random,0.2987772549727916,186.0
P6,tumour_immune_contact,random,,186.0
P6,frac_Tumour,random,0.0,187.0
P6,frac_Immune,random,0.2619047619047619,187.0
P6,score_Estrogen_response,random,-0.37610056134827774,187.0
P6,score_Proliferation,random,-0.00428675974172259,187.0
P6,score_T_cell_activity,random,-0.003914896639318175,187.0
P6,score_Myeloid_inflammation,random,0.2769810598271929,187.0
P6,tumour_immune_contact,random,,187.0
P6,frac_Tumour,random,0.0,188.0
P6,frac_Immune,random,0.29931972789115646,188.0
P6,score_Estrogen_response,random,-0.3851868402839337,188.0
P6,score_Proliferation,random,0.01879894377625719,188.0
P6,score_T_cell_activity,random,0.01014430739834385,188.0
P6,score_Myeloid_inflammation,random,0.31407052270293356,188.0
P6,tumour_immune_contact,random,,188.0
P6,frac_Tumour,random,0.0,189.0
P6,frac_Immune,random,0.2619047619047619,189.0
P6,score_Estrogen_response,random,-0.3630937173090158,189.0
P6,score_Proliferation,random,-5.882435239631771e-05,189.0
P6,score_T_cell_activity,random,-0.005308719708974026,189.0
P6,score_Myeloid_inflammation,random,0.32304228726003337,189.0
P6,tumour_immune_contact,random,,189.0
P6,frac_Tumour,random,0.0,190.0
P6,frac_Immune,random,0.30612244897959184,190.0
P6,score_Estrogen_response,random,-0.38064891096034864,190.0
P6,score_Proliferation,random,-0.0010234127360947264,190.0
P6,score_T_cell_activity,random,0.006223597652886424,190.0
P6,score_Myeloid_inflammation,random,0.31495317539390255,190.0
P6,tumour_immune_contact,random,,190.0
P6,frac_Tumour,random,0.0,191.0
P6,frac_Immune,random,0.2857142857142857,191.0
P6,score_Estrogen_response,random,-0.3914703191885064,191.0
P6,score_Proliferation,random,0.005559135632855555,191.0
P6,score_T_cell_activity,random,0.0015874215443066947,191.0
P6,score_Myeloid_inflammation,random,0.31511673517083516,191.0
P6,tumour_immune_contact,random,,191.0
P6,frac_Tumour,random,0.0,192.0
P6,frac_Immune,random,0.2687074829931973,192.0
P6,score_Estrogen_response,random,-0.4041566052994339,192.0
P6,score_Proliferation,random,-0.002501886396451331,192.0
P6,score_T_cell_activity,random,0.006221700109139139,192.0
P6,score_Myeloid_inflammation,random,0.3113275307399539,192.0
P6,tumour_immune_contact,random,,192.0
P6,frac_Tumour,random,0.0,193.0
P6,frac_Immune,random,0.3231292517006803,193.0
P6,score_Estrogen_response,random,-0.3877738593633302,193.0
P6,score_Proliferation,random,-0.0001554229929874246,193.0
P6,score_T_cell_activity,random,-0.0024634015727088457,193.0
P6,score_Myeloid_inflammation,random,0.3146083384005044,193.0
P6,tumour_immune_contact,random,,193.0
P6,frac_Tumour,random,0.0,194.0
P6,frac_Immune,random,0.2857142857142857,194.0
P6,score_Estrogen_response,random,-0.3703337947290465,194.0
P6,score_Proliferation,random,0.0055108263054672564,194.0
P6,score_T_cell_activity,random,-0.004899665733072521,194.0
P6,score_Myeloid_inflammation,random,0.2563062385492121,194.0
P6,tumour_immune_contact,random,,194.0
P6,frac_Tumour,random,0.0,195.0
P6,frac_Immune,random,0.272108843537415,195.0
P6,score_Estrogen_response,random,-0.364206725249649,195.0
P6,score_Proliferation,random,-0.0030463847085461853,195.0
P6,score_T_cell_activity,random,-5.6311484626485504e-05,195.0
P6,score_Myeloid_inflammation,random,0.30303816110503917,195.0
P6,tumour_immune_contact,random,,195.0
P6,frac_Tumour,random,0.0,196.0
P6,frac_Immune,random,0.24489795918367346,196.0
P6,score_Estrogen_response,random,-0.3913779967767619,196.0
P6,score_Proliferation,random,-0.004137003735349831,196.0
P6,score_T_cell_activity,random,-0.0032096790372430372,196.0
P6,score_Myeloid_inflammation,random,0.2701145377729099,196.0
P6,tumour_immune_contact,random,,196.0
P6,frac_Tumour,random,0.0,197.0
P6,frac_Immune,random,0.2687074829931973,197.0
P6,score_Estrogen_response,random,-0.344730522290212,197.0
P6,score_Proliferation,random,0.009396958751202713,197.0
P6,score_T_cell_activity,random,-0.008170821311580952,197.0
P6,score_Myeloid_inflammation,random,0.2772800947915477,197.0
P6,tumour_immune_contact,random,,197.0
P6,frac_Tumour,random,0.0,198.0
P6,frac_Immune,random,0.2857142857142857,198.0
P6,score_Estrogen_response,random,-0.3970791713112074,198.0
P6,score_Proliferation,random,0.001336079326346348,198.0
P6,score_T_cell_activity,random,-0.0022669006522733257,198.0
P6,score_Myeloid_inflammation,random,0.290889009712273,198.0
P6,tumour_immune_contact,random,,198.0
P6,frac_Tumour,random,0.0,199.0
P6,frac_Immune,random,0.30612244897959184,199.0
P6,score_Estrogen_response,random,-0.39573624668538615,199.0
P6,score_Proliferation,random,-0.005274760514295017,199.0
P6,score_T_cell_activity,random,0.007568227374437516,199.0
P6,score_Myeloid_inflammation,random,0.28473340794226876,199.0
P6,tumour_immune_contact,random,,199.0
P6,frac_Tumour,contiguous,0.0,0.0
P6,frac_Immune,contiguous,0.2891156462585034,0.0
P6,score_Estrogen_response,contiguous,-0.44731815704841155,0.0
P6,score_Proliferation,contiguous,0.0034015311432533525,0.0
P6,score_T_cell_activity,contiguous,-0.0057697925390752716,0.0
P6,score_Myeloid_inflammation,contiguous,0.30270043137353875,0.0
P6,tumour_immune_contact,contiguous,,0.0
P6,frac_Tumour,contiguous,0.0,1.0
P6,frac_Immune,contiguous,0.25510204081632654,1.0
P6,score_Estrogen_response,contiguous,-0.4570887476078906,1.0
P6,score_Proliferation,contiguous,-0.00047819734565795156,1.0
P6,score_T_cell_activity,contiguous,0.01589545003589903,1.0
P6,score_Myeloid_inflammation,contiguous,0.40306827236832177,1.0
P6,tumour_immune_contact,contiguous,,1.0
P6,frac_Tumour,contiguous,0.0,2.0
P6,frac_Immune,contiguous,0.3435374149659864,2.0
P6,score_Estrogen_response,contiguous,-0.4411127863581603,2.0
P6,score_Proliferation,contiguous,0.0024636400543372934,2.0
P6,score_T_cell_activity,contiguous,0.003827803157310593,2.0
P6,score_Myeloid_inflammation,contiguous,0.3571108449837672,2.0
P6,tumour_immune_contact,contiguous,,2.0
P6,frac_Tumour,contiguous,0.0,3.0
P6,frac_Immune,contiguous,0.4013605442176871,3.0
P6,score_Estrogen_response,contiguous,-0.42573266513748653,3.0
P6,score_Proliferation,contiguous,0.005595534347893161,3.0
P6,score_T_cell_activity,contiguous,0.007656448826695171,3.0
P6,score_Myeloid_inflammation,contiguous,0.3624439520981847,3.0
P6,tumour_immune_contact,contiguous,,3.0
P6,frac_Tumour,contiguous,0.0,4.0
P6,frac_Immune,contiguous,0.18027210884353742,4.0
P6,score_Estrogen_response,contiguous,0.1589526843361514,4.0
P6,score_Proliferation,contiguous,-0.00027135002167046323,4.0
P6,score_T_cell_activity,contiguous,-0.02636051217534126,4.0
P6,score_Myeloid_inflammation,contiguous,0.14490496793108384,4.0
P6,tumour_immune_contact,contiguous,,4.0
P6,frac_Tumour,contiguous,0.0,5.0
P6,frac_Immune,contiguous,0.10204081632653061,5.0
P6,score_Estrogen_response,contiguous,-0.4203247905997214,5.0
P6,score_Proliferation,contiguous,0.00030259575162615206,5.0
P6,score_T_cell_activity,contiguous,0.0002926761009109119,5.0
P6,score_Myeloid_inflammation,contiguous,0.22157740648738147,5.0
P6,tumour_immune_contact,contiguous,,5.0
P6,frac_Tumour,contiguous,0.0,6.0
P6,frac_Immune,contiguous,0.3435374149659864,6.0
P6,score_Estrogen_response,contiguous,-0.29590160159708917,6.0
P6,score_Proliferation,contiguous,-0.0040011162822749325,6.0
P6,score_T_cell_activity,contiguous,-0.0027189549228216767,6.0
P6,score_Myeloid_inflammation,contiguous,0.3355008603932212,6.0
P6,tumour_immune_contact,contiguous,,6.0
P6,frac_Tumour,contiguous,0.0,7.0
P6,frac_Immune,contiguous,0.5612244897959183,7.0
P6,score_Estrogen_response,contiguous,-0.4839342090153721,7.0
P6,score_Proliferation,contiguous,0.0111375295284654,7.0
P6,score_T_cell_activity,contiguous,-0.0031008810786089863,7.0
P6,score_Myeloid_inflammation,contiguous,0.5095257106547916,7.0
P6,tumour_immune_contact,contiguous,,7.0
P6,frac_Tumour,contiguous,0.0,8.0
P6,frac_Immune,contiguous,0.42857142857142855,8.0
P6,score_Estrogen_response,contiguous,-0.3142208593129781,8.0
P6,score_Proliferation,contiguous,-0.004805044402070598,8.0
P6,score_T_cell_activity,contiguous,0.007589867507015263,8.0
P6,score_Myeloid_inflammation,contiguous,0.35049697104070354,8.0
P6,tumour_immune_contact,contiguous,,8.0
P6,frac_Tumour,contiguous,0.0,9.0
P6,frac_Immune,contiguous,0.46598639455782315,9.0
P6,score_Estrogen_response,contiguous,-0.530011405981535,9.0
P6,score_Proliferation,contiguous,0.005150413331396188,9.0
P6,score_T_cell_activity,contiguous,-0.012726771806161209,9.0
P6,score_Myeloid_inflammation,contiguous,0.5368423426591503,9.0
P6,tumour_immune_contact,contiguous,,9.0
P6,frac_Tumour,contiguous,0.0,10.0
P6,frac_Immune,contiguous,0.17346938775510204,10.0
P6,score_Estrogen_response,contiguous,-0.40468800182945075,10.0
P6,score_Proliferation,contiguous,-0.008923315647778325,10.0
P6,score_T_cell_activity,contiguous,0.013041434562066726,10.0
P6,score_Myeloid_inflammation,contiguous,0.27001161509688554,10.0
P6,tumour_immune_contact,contiguous,,10.0
P6,frac_Tumour,contiguous,0.0,11.0
P6,frac_Immune,contiguous,0.41496598639455784,11.0
P6,score_Estrogen_response,contiguous,-0.46623190265511494,11.0
P6,score_Proliferation,contiguous,0.007343965227506601,11.0
P6,score_T_cell_activity,contiguous,0.004830089374712784,11.0
P6,score_Myeloid_inflammation,contiguous,0.4073735446427144,11.0
P6,tumour_immune_contact,contiguous,,11.0
P6,frac_Tumour,contiguous,0.0,12.0
P6,frac_Immune,contiguous,0.4489795918367347,12.0
P6,score_Estrogen_response,contiguous,-0.4570590661051607,12.0
P6,score_Proliferation,contiguous,0.0012915823025768337,12.0
P6,score_T_cell_activity,contiguous,0.0036658677153927214,12.0
P6,score_Myeloid_inflammation,contiguous,0.4520189285967626,12.0
P6,tumour_immune_contact,contiguous,,12.0
P6,frac_Tumour,contiguous,0.0,13.0
P6,frac_Immune,contiguous,0.3673469387755102,13.0
P6,score_Estrogen_response,contiguous,0.016442389319011763,13.0
P6,score_Proliferation,contiguous,0.0006750247091933453,13.0
P6,score_T_cell_activity,contiguous,-0.023037885356425744,13.0
P6,score_Myeloid_inflammation,contiguous,0.21884106246908389,13.0
P6,tumour_immune_contact,contiguous,,13.0
P6,frac_Tumour,contiguous,0.0,14.0
P6,frac_Immune,contiguous,0.2925170068027211,14.0
P6,score_Estrogen_response,contiguous,-0.4240932620335317,14.0
P6,score_Proliferation,contiguous,-0.006210248268921086,14.0
P6,score_T_cell_activity,contiguous,0.016039119543650497,14.0
P6,score_Myeloid_inflammation,contiguous,0.3826241198045983,14.0
P6,tumour_immune_contact,contiguous,,14.0
P6,frac_Tumour,contiguous,0.0,15.0
P6,frac_Immune,contiguous,0.10204081632653061,15.0
P6,score_Estrogen_response,contiguous,-0.07589681569410267,15.0
P6,score_Proliferation,contiguous,0.0011398887924866886,15.0
P6,score_T_cell_activity,contiguous,-0.010610160147153097,15.0
P6,score_Myeloid_inflammation,contiguous,0.1334382326146488,15.0
P6,tumour_immune_contact,contiguous,,15.0
P6,frac_Tumour,contiguous,0.0,16.0
P6,frac_Immune,contiguous,0.30612244897959184,16.0
P6,score_Estrogen_response,contiguous,-0.30019418780463086,16.0
P6,score_Proliferation,contiguous,-0.00037109604227840085,16.0
P6,score_T_cell_activity,contiguous,-0.004690090806678411,16.0
P6,score_Myeloid_inflammation,contiguous,0.3192334285138068,16.0
P6,tumour_immune_contact,contiguous,,16.0
P6,frac_Tumour,contiguous,0.0,17.0
P6,frac_Immune,contiguous,0.10884353741496598,17.0
P6,score_Estrogen_response,contiguous,0.010179135190151956,17.0
P6,score_Proliferation,contiguous,-0.010053260346659185,17.0
P6,score_T_cell_activity,contiguous,-0.010448331736156505,17.0
P6,score_Myeloid_inflammation,contiguous,0.1278676099789965,17.0
P6,tumour_immune_contact,contiguous,,17.0
P6,frac_Tumour,contiguous,0.0,18.0
P6,frac_Immune,contiguous,0.4013605442176871,18.0
P6,score_Estrogen_response,contiguous,-0.4515148491945682,18.0
P6,score_Proliferation,contiguous,0.0020042319484308473,18.0
P6,score_T_cell_activity,contiguous,-0.00574748913542038,18.0
P6,score_Myeloid_inflammation,contiguous,0.3918453491220669,18.0
P6,tumour_immune_contact,contiguous,,18.0
P6,frac_Tumour,contiguous,0.0,19.0
P6,frac_Immune,contiguous,0.5918367346938775,19.0
P6,score_Estrogen_response,contiguous,-0.40213606026606946,19.0
P6,score_Proliferation,contiguous,0.008581381673985868,19.0
P6,score_T_cell_activity,contiguous,-0.0006765836155092384,19.0
P6,score_Myeloid_inflammation,contiguous,0.3624089168378517,19.0
P6,tumour_immune_contact,contiguous,,19.0
P6,frac_Tumour,contiguous,0.0,20.0
P6,frac_Immune,contiguous,0.2585034013605442,20.0
P6,score_Estrogen_response,contiguous,-0.4505389472952547,20.0
P6,score_Proliferation,contiguous,0.005154362122217815,20.0
P6,score_T_cell_activity,contiguous,0.005143459532536618,20.0
P6,score_Myeloid_inflammation,contiguous,0.3114435631065721,20.0
P6,tumour_immune_contact,contiguous,,20.0
P6,frac_Tumour,contiguous,0.0,21.0
P6,frac_Immune,contiguous,0.282312925170068,21.0
P6,score_Estrogen_response,contiguous,-0.4558270583308286,21.0
P6,score_Proliferation,contiguous,0.01421311436123859,21.0
P6,score_T_cell_activity,contiguous,0.0008491615474081618,21.0
P6,score_Myeloid_inflammation,contiguous,0.3310850230064985,21.0
P6,tumour_immune_contact,contiguous,,21.0
P6,frac_Tumour,contiguous,0.0,22.0
P6,frac_Immune,contiguous,0.24149659863945577,22.0
P6,score_Estrogen_response,contiguous,-0.34105138322842576,22.0
P6,score_Proliferation,contiguous,-0.0022169138704027464,22.0
P6,score_T_cell_activity,contiguous,-0.0064248854727541075,22.0
P6,score_Myeloid_inflammation,contiguous,0.2711186968811052,22.0
P6,tumour_immune_contact,contiguous,,22.0
P6,frac_Tumour,contiguous,0.0,23.0
P6,frac_Immune,contiguous,0.4387755102040816,23.0
P6,score_Estrogen_response,contiguous,-0.3789628589085428,23.0
P6,score_Proliferation,contiguous,0.0006801402136311814,23.0
P6,score_T_cell_activity,contiguous,0.005593234988421124,23.0
P6,score_Myeloid_inflammation,contiguous,0.3370292700263803,23.0
P6,tumour_immune_contact,contiguous,,23.0
P6,frac_Tumour,contiguous,0.0,24.0
P6,frac_Immune,contiguous,0.3469387755102041,24.0
P6,score_Estrogen_response,contiguous,-0.30290044066778776,24.0
P6,score_Proliferation,contiguous,-0.0013865492592593162,24.0
P6,score_T_cell_activity,contiguous,-0.005242818794377902,24.0
P6,score_Myeloid_inflammation,contiguous,0.34929777270966766,24.0
P6,tumour_immune_contact,contiguous,,24.0
P6,frac_Tumour,contiguous,0.0,25.0
P6,frac_Immune,contiguous,0.5204081632653061,25.0
P6,score_Estrogen_response,contiguous,-0.5093864295892656,25.0
P6,score_Proliferation,contiguous,0.011986790476472471,25.0
P6,score_T_cell_activity,contiguous,-0.0062227764166971474,25.0
P6,score_Myeloid_inflammation,contiguous,0.5455231395372497,25.0
P6,tumour_immune_contact,contiguous,,25.0
P6,frac_Tumour,contiguous,0.0,26.0
P6,frac_Immune,contiguous,0.5136054421768708,26.0
P6,score_Estrogen_response,contiguous,-0.28228017553132223,26.0
P6,score_Proliferation,contiguous,0.0030104351219406495,26.0
P6,score_T_cell_activity,contiguous,-0.0103332644908855,26.0
P6,score_Myeloid_inflammation,contiguous,0.28346027836044285,26.0
P6,tumour_immune_contact,contiguous,,26.0
P6,frac_Tumour,contiguous,0.0,27.0
P6,frac_Immune,contiguous,0.25170068027210885,27.0
P6,score_Estrogen_response,contiguous,-0.3682208736823218,27.0
P6,score_Proliferation,contiguous,-0.01020033981118883,27.0
P6,score_T_cell_activity,contiguous,0.00997051815210169,27.0
P6,score_Myeloid_inflammation,contiguous,0.2714016317388639,27.0
P6,tumour_immune_contact,contiguous,,27.0
P6,frac_Tumour,contiguous,0.0,28.0
P6,frac_Immune,contiguous,0.08843537414965986,28.0
P6,score_Estrogen_response,contiguous,-0.4630434334081348,28.0
P6,score_Proliferation,contiguous,-0.002602762155522023,28.0
P6,score_T_cell_activity,contiguous,0.011390275948077006,28.0
P6,score_Myeloid_inflammation,contiguous,0.19503977937705316,28.0
P6,tumour_immune_contact,contiguous,,28.0
P6,frac_Tumour,contiguous,0.0,29.0
P6,frac_Immune,contiguous,0.2857142857142857,29.0
P6,score_Estrogen_response,contiguous,-0.4993018658307755,29.0
P6,score_Proliferation,contiguous,0.002937996753759667,29.0
P6,score_T_cell_activity,contiguous,0.010710384163953235,29.0
P6,score_Myeloid_inflammation,contiguous,0.514203474423744,29.0
P6,tumour_immune_contact,contiguous,,29.0
P6,frac_Tumour,contiguous,0.0,30.0
P6,frac_Immune,contiguous,0.3299319727891156,30.0
P6,score_Estrogen_response,contiguous,-0.4878074369083826,30.0
P6,score_Proliferation,contiguous,0.004653730843207736,30.0
P6,score_T_cell_activity,contiguous,-0.008574667458127452,30.0
P6,score_Myeloid_inflammation,contiguous,0.32520240776740433,30.0
P6,tumour_immune_contact,contiguous,,30.0
P6,frac_Tumour,contiguous,0.0,31.0
P6,frac_Immune,contiguous,0.35374149659863946,31.0
P6,score_Estrogen_response,contiguous,-0.5111547271129787,31.0
P6,score_Proliferation,contiguous,0.004809607660689324,31.0
P6,score_T_cell_activity,contiguous,0.008581993877650285,31.0
P6,score_Myeloid_inflammation,contiguous,0.47999956118295906,31.0
P6,tumour_immune_contact,contiguous,,31.0
P6,frac_Tumour,contiguous,0.0,32.0
P6,frac_Immune,contiguous,0.2619047619047619,32.0
P6,score_Estrogen_response,contiguous,-0.4954701926897517,32.0
P6,score_Proliferation,contiguous,0.005175011562111701,32.0
P6,score_T_cell_activity,contiguous,0.015400227639264115,32.0
P6,score_Myeloid_inflammation,contiguous,0.45581333129874013,32.0
P6,tumour_immune_contact,contiguous,,32.0
P6,frac_Tumour,contiguous,0.0,33.0
P6,frac_Immune,contiguous,0.46598639455782315,33.0
P6,score_Estrogen_response,contiguous,-0.5065739235629423,33.0
P6,score_Proliferation,contiguous,0.0100226688891852,33.0
P6,score_T_cell_activity,contiguous,0.008583240995346027,33.0
P6,score_Myeloid_inflammation,contiguous,0.4040533690352945,33.0
P6,tumour_immune_contact,contiguous,,33.0
P6,frac_Tumour,contiguous,0.0,34.0
P6,frac_Immune,contiguous,0.4557823129251701,34.0
P6,score_Estrogen_response,contiguous,-0.46083306545582453,34.0
P6,score_Proliferation,contiguous,-0.0014486553724390562,34.0
P6,score_T_cell_activity,contiguous,0.0037042635859333784,34.0
P6,score_Myeloid_inflammation,contiguous,0.4726476458274008,34.0
P6,tumour_immune_contact,contiguous,,34.0
P6,frac_Tumour,contiguous,0.0,35.0
P6,frac_Immune,contiguous,0.23809523809523808,35.0
P6,score_Estrogen_response,contiguous,-0.4672596962692776,35.0
P6,score_Proliferation,contiguous,0.0032113026221052615,35.0
P6,score_T_cell_activity,contiguous,0.01533659023087041,35.0
P6,score_Myeloid_inflammation,contiguous,0.4363149787866455,35.0
P6,tumour_immune_contact,contiguous,,35.0
P6,frac_Tumour,contiguous,0.0,36.0
P6,frac_Immune,contiguous,0.08503401360544217,36.0
P6,score_Estrogen_response,contiguous,-0.46075284283900975,36.0
P6,score_Proliferation,contiguous,0.00992937383332761,36.0
P6,score_T_cell_activity,contiguous,0.007385879695989005,36.0
P6,score_Myeloid_inflammation,contiguous,0.09919810216848543,36.0
P6,tumour_immune_contact,contiguous,,36.0
P6,frac_Tumour,contiguous,0.0,37.0
P6,frac_Immune,contiguous,0.46258503401360546,37.0
P6,score_Estrogen_response,contiguous,-0.28874667792469616,37.0
P6,score_Proliferation,contiguous,0.0033961881328872573,37.0
P6,score_T_cell_activity,contiguous,-0.005654870101822106,37.0
P6,score_Myeloid_inflammation,contiguous,0.291613583172028,37.0
P6,tumour_immune_contact,contiguous,,37.0
P6,frac_Tumour,contiguous,0.0,38.0
P6,frac_Immune,contiguous,0.05102040816326531,38.0
P6,score_Estrogen_response,contiguous,0.14223417923890713,38.0
P6,score_Proliferation,contiguous,-0.006981810077247702,38.0
P6,score_T_cell_activity,contiguous,-0.023839623852984358,38.0
P6,score_Myeloid_inflammation,contiguous,0.07273568696484506,38.0
P6,tumour_immune_contact,contiguous,,38.0
P6,frac_Tumour,contiguous,0.0,39.0
P6,frac_Immune,contiguous,0.1564625850340136,39.0
P6,score_Estrogen_response,contiguous,-0.4010551762007999,39.0
P6,score_Proliferation,contiguous,-0.0031768525227938082,39.0
P6,score_T_cell_activity,contiguous,-0.006291530047509501,39.0
P6,score_Myeloid_inflammation,contiguous,0.19944165249375953,39.0
P6,tumour_immune_contact,contiguous,,39.0
P6,frac_Tumour,contiguous,0.0,40.0
P6,frac_Immune,contiguous,0.17346938775510204,40.0
P6,score_Estrogen_response,contiguous,-0.44022671633675914,40.0
P6,score_Proliferation,contiguous,-0.0012799710751661073,40.0
P6,score_T_cell_activity,contiguous,-0.0010405201081472148,40.0
P6,score_Myeloid_inflammation,contiguous,0.2312978584599564,40.0
P6,tumour_immune_contact,contiguous,,40.0
P6,frac_Tumour,contiguous,0.0,41.0
P6,frac_Immune,contiguous,0.030612244897959183,41.0
P6,score_Estrogen_response,contiguous,-0.034852124527658956,41.0
P6,score_Proliferation,contiguous,-0.010031033066394912,41.0
P6,score_T_cell_activity,contiguous,-0.011696384957153484,41.0
P6,score_Myeloid_inflammation,contiguous,0.09933525887476344,41.0
P6,tumour_immune_contact,contiguous,,41.0
P6,frac_Tumour,contiguous,0.0,42.0
P6,frac_Immune,contiguous,0.46938775510204084,42.0
P6,score_Estrogen_response,contiguous,-0.5296607778261369,42.0
P6,score_Proliferation,contiguous,0.0044344574327912206,42.0
P6,score_T_cell_activity,contiguous,-0.01281172718634725,42.0
P6,score_Myeloid_inflammation,contiguous,0.5342308207515145,42.0
P6,tumour_immune_contact,contiguous,,42.0
P6,frac_Tumour,contiguous,0.0,43.0
P6,frac_Immune,contiguous,0.20748299319727892,43.0
P6,score_Estrogen_response,contiguous,-0.37544259680394193,43.0
P6,score_Proliferation,contiguous,0.0006308436380222018,43.0
P6,score_T_cell_activity,contiguous,-0.004552936716820378,43.0
P6,score_Myeloid_inflammation,contiguous,0.2712541730347134,43.0
P6,tumour_immune_contact,contiguous,,43.0
P6,frac_Tumour,contiguous,0.0,44.0
P6,frac_Immune,contiguous,0.3163265306122449,44.0
P6,score_Estrogen_response,contiguous,-0.4345866130804795,44.0
P6,score_Proliferation,contiguous,0.00544469568869965,44.0
P6,score_T_cell_activity,contiguous,-0.008040978359067062,44.0
P6,score_Myeloid_inflammation,contiguous,0.333982249670404,44.0
P6,tumour_immune_contact,contiguous,,44.0
P6,frac_Tumour,contiguous,0.0,45.0
P6,frac_Immune,contiguous,0.35034013605442177,45.0
P6,score_Estrogen_response,contiguous,-0.35470580827637893,45.0
P6,score_Proliferation,contiguous,-0.006261043009303863,45.0
P6,score_T_cell_activity,contiguous,-0.0008272720468886662,45.0
P6,score_Myeloid_inflammation,contiguous,0.3683461939877278,45.0
P6,tumour_immune_contact,contiguous,,45.0
P6,frac_Tumour,contiguous,0.0,46.0
P6,frac_Immune,contiguous,0.6258503401360545,46.0
P6,score_Estrogen_response,contiguous,-0.3904869526309262,46.0
P6,score_Proliferation,contiguous,-0.002856824933266152,46.0
P6,score_T_cell_activity,contiguous,0.00854616891357356,46.0
P6,score_Myeloid_inflammation,contiguous,0.34288206948019906,46.0
P6,tumour_immune_contact,contiguous,,46.0
P6,frac_Tumour,contiguous,0.0,47.0
P6,frac_Immune,contiguous,0.5272108843537415,47.0
P6,score_Estrogen_response,contiguous,-0.4300487803080485,47.0
