gene,mean,median,I_Q25,count
RLN3,0.0015547664739689548,-0.00244470413065214,,13
CTLA4,0.0015541961887043862,-0.0022046806564994803,,13
ALOXE3,0.0015526961167680851,-0.0015358025225773743,,13
CPAMD8,0.001552230929120102,-0.0016472494420766786,,12
GATB,0.0015411510508373193,-0.0033236502448392565,-0.004920987976293315,14
OR4D10,0.001540950286767177,-0.0019344699028196284,,10
DIRAS1,0.001540514055049169,-0.0034019826956785447,,13
DUXB,0.001535260986107191,-0.001590900491208669,,11
NPAS4,0.0015296301335251503,-0.002706126079389126,,13
CCL16,0.0015287831670345925,-0.002539820269303506,,13
IGSF5,0.0015271391222544109,-0.0016507526780253276,,13
TNFSF8,0.0015253596604815132,-0.0011514545131564914,,13
GEMIN8,0.0015247541177923897,-0.0026583410829683846,-0.0069287676745089875,14
OR10V1,0.0015245980768563113,-0.0027597252081472123,,13
SLC45A4,0.0015227897997470575,-0.0020419611209990026,-0.0041253789929363415,14
FUT10,0.0015219774428758802,-0.006605348863601684,-0.009406878959314503,14
KRTAP5-1,0.0015202404556932685,-0.0026675949886732454,,13
MAPK12,0.0015190319378019111,-0.00462736212405548,-0.010875883722657239,14
PROZ,0.0015184351667508979,-0.001442008792042859,,12
C6orf58,0.0015157536210095679,-0.001278715019487277,,10
PSTK,0.0015144390065407682,-0.005330045225913996,,13
SLC16A10,0.0015137570663976215,-0.002114380585180403,-0.004292682275863844,14
ABCC2,0.0015131253386958328,-0.0022381010456607206,,13
SMIM20,0.0015125081358264801,-0.0005705947861997305,-0.009530641809214981,14
HEPACAM,0.001511621973228211,-0.0016487626754629003,-0.002991431871720158,14
SENP8,0.0015113439757063686,-0.003579124724259388,-0.007155576705045784,14
ODF3L1,0.0015109857759167766,-0.0023939827277301,-0.005105262882585981,14
AHCTF1,0.0015096785195744813,-0.0004370824319242241,-0.006067902159624836,14
AQP8,0.0015043946524157742,-0.0015358025225773082,,11
ASPHD2,0.001503814512710753,-0.0026242222530745685,-0.004552972984083984,14
ZNF2,0.001502588791815319,-0.002396557211608073,-0.0051146416721636456,14
SLC35A5,0.00150206541213513,0.005011570445030394,-0.008822187030822423,14
SYNGR4,0.0014988375753670715,-0.003289499085503774,,13
HECTD3,0.0014984327788696817,-0.0006112196412006228,-0.01116495343153832,14
SPRR3,0.0014966499291209365,-0.0015608137622700382,,12
NAA80,0.0014910798449666173,0.0006015465211430132,-0.009308385230318003,14
GAGE1,0.001489841694890131,-0.0015125720604140384,,10
DLX6,0.0014891871867021191,-0.0016945443051536394,,10
DGKG,0.0014852680378523036,-0.0036844036755046264,,13
PRSS12,0.0014825909554798042,-0.0018102378123850819,,13
FOXN1,0.0014806854215267768,-0.0012697863140145108,,13
KRTAP4-11,0.0014785419655022694,-0.0022787851918097727,,12
KBTBD7,0.0014772565311838054,-0.0027602917086549774,-0.006207604148934823,14
SAG,0.0014770761555765973,-0.0018690637320311855,,13
DNAJC6,0.0014763674666194602,-0.0025280825268381027,,12
CA14,0.001475438713443865,-0.00032518891548433896,,8
SCN4B,0.001473745317866435,-0.0029522518812879965,-0.006299481426067755,14
PCDHB2,0.0014733402540232211,-0.004428820798157037,-0.006444385522177159,14
SLC46A1,0.001470023995427188,-0.0005954104724398424,-0.00441711880008694,14
UBIAD1,0.0014669556999423515,-0.0051905094419131634,-0.008262085865150946,14
ADA,0.0014634266289627624,-0.00541066771898197,-0.009906577977072024,14
OR10Q1,0.001463265350838535,-0.002518810416222828,,13
CYP4F12,0.0014630813253319517,-0.0019032696943438127,-0.0040268879212355954,14
OR2W1,0.0014609995369632932,-0.0023965546217771198,,12
MKRN2OS,0.0014578554775947403,-0.0029529855639972686,,13
NEFL,0.0014570238911403661,-0.002004621337186964,,12
STAG3,0.0014515040039919976,-0.00131480426998232,-0.0034051538458534413,14
RINL,0.0014497062840876339,-0.0026916641434032145,-0.004008188986924505,14
TMEM203,0.0014477631589586517,0.002021786499994829,-0.013964328060906719,14
GHRH,0.0014474180897908846,-0.0016656419253103512,,11
SLC6A17,0.0014434177040141,-0.0013305594150476473,-0.0019841965813117376,14
KCNAB3,0.0014418600554533007,-0.0015095026465519572,,12
OR1L6,0.0014327291357005179,-0.0010508926883385154,,10
AFF2,0.0014318395277021156,-0.003093532887590147,,13
CNTN4,0.0014275168809965491,-0.00238747876005527,-0.003881362823111967,14
SIGLEC11,0.0014256555939748568,-0.0019383426377053271,,13
ETV2,0.0014242242757343158,-0.0024618403766206026,,12
POGLUT2,0.0014177339796242231,0.00032226911833556593,-0.011110304175244778,14
CH25H,0.0014164558773456747,-0.0018479532728084237,,13
KLHL34,0.001415724051359443,-0.002382164539599458,,13
PROKR1,0.0014133156828196988,-0.0013150563267375248,,10
SPRR2F,0.0014096530005392495,-0.0015550134296472707,-0.005505447031445332,14
OR8J1,0.001408021827399606,-0.0007681368450260808,,9
MS4A10,0.0014064877681031849,-0.002685093585143758,,12
NPY,0.0014058155380047045,-0.0015358025225773659,,11
CAMK4,0.001401842692468125,-0.0018165515896504793,-0.00440323022947663,14
TTC4,0.0013947021579063727,-0.001775458421717842,-0.005243249847666134,14
ASGR1,0.001393042064715471,-0.0028229458117990484,-0.0037223265288772902,14
IZUMO1,0.0013840432185891112,-0.001369309669203774,,12
MCIDAS,0.0013838082631314759,-0.002608412049902916,-0.004366555944437455,14
OR2T8,0.0013810419434449387,-0.0025769078302226764,,13
CT47B1,0.0013807949623559773,-0.0031578161813367975,,13
OR4A15,0.001380399732163874,-0.002567557200733425,,9
KRTAP5-10,0.0013791463901233687,-0.0028058852423335666,-0.004444210068306994,14
VWA5B1,0.0013788534786694704,-0.001263305853312907,,11
KIAA1614,0.0013743017531980793,-0.0031277339490635644,-0.008143922773973673,14
ALG11,0.0013705591051422733,-0.003931007132596228,-0.009656485414744839,14
KRT72,0.001367932683934236,-0.0016423004514722216,,12
CENPO,0.0013671001772329902,-0.0009260155274417956,-0.0031335889485802383,14
ZNF503,0.0013665027005335029,-0.0025395591799107628,-0.008715088953080598,14
ZNF571,0.0013663380051428912,0.002223487765655858,-0.004591896975818132,14
CST8,0.0013638001767311094,-0.0012431202351370473,,10
LENG9,0.001359862188997049,-0.006077981315179392,-0.008652430181262404,14
LIG4,0.0013566052164021524,-0.0006847276353526884,-0.008626020371049701,14
CETP,0.0013539976830656032,-0.00237642676848305,,12
THAP10,0.0013530426085923708,-0.0022231717151076844,-0.005517302794886292,14
ZDHHC18,0.0013493127886796406,-0.001132611562433152,-0.010346120246410573,14
RRAS2,0.0013479671403645377,-0.003720738552461126,-0.00797362428414841,14
FUT5,0.0013467989804476627,-0.002197933718785452,-0.0040149852629002706,14
POM121C,0.001339948452286601,2.1179995767880446e-05,-0.0038598246249217094,14
NGF,0.0013396969074484304,-0.0028594889986045457,,13
FAM24B,0.001338833370248014,2.8258322945618353e-05,-0.007546913506477714,14
SLC12A1,0.0013355670953928208,-0.0010840992433741637,,11
CLDN22,0.001334492107984488,-0.0017041683616419944,,12
C14orf39,0.0013240226284670382,-0.002413010041132219,,12
TMPRSS15,0.00132327662047909,-0.0015596690547510792,,12
ADAM2,0.0013216920116209535,-0.0009424635773851851,,10
KLK1,0.001321309006340385,-0.0027314916778721013,,13
LRMP,0.0013209154730594286,-0.0004698002994917913,-0.007529551607134887,14
IL10,0.0013178136216233443,-0.0014946272018982296,-0.0023767415587202896,14
OR4X1,0.0013175922462902818,-0.0014059216407281126,,13
CTTNBP2,0.0013157929328441672,0.0035551102557367545,-0.0064930441554262,14
IBA57,0.0013156515738231224,0.0026349189355216783,-0.006855424736866455,14
C20orf204,0.001314400943329923,-0.0044506699532229025,-0.005646884488295752,14
CAMK2A,0.0013074797255523218,-0.0018559162810474893,,12
LHX2,0.0012983690942091528,-0.0013322898092496538,,13
FAM181A,0.0012979435007412425,-0.0009854167781758296,,12
PRL,0.001292525293570757,-0.001555013429647238,-0.0023228798670274905,14
NEU3,0.001289610798953232,-0.0056889012235959956,-0.009341899139094664,14
SLC16A14,0.0012891243510190292,-0.006024380430727265,-0.009442914317711382,14
C4orf54,0.001288825785360538,-0.001993913593409236,,10
NSG2,0.0012853585076527542,-0.0016727654652794399,,12
SVOPL,0.0012847128717333473,-0.0028775693248390827,,12
FBXL22,0.001283912446905649,-0.0031105386793121173,,13
CYS1,0.001278477920229665,2.562479236906687e-05,-0.007168186627624195,14
AC087498.1,0.0012763971516966176,-0.0028951726828612273,,11
CSMD1,0.001274965581561741,-0.0014744310619205776,-0.0018920417769992732,14
CCDC18,0.0012706894139372326,-0.0002947757701563766,-0.003551544350751286,14
GJC2,0.0012656222288687554,-0.003920739876173657,-0.008030837674405402,14
CD180,0.0012609467918971767,-0.002572782096139227,-0.0055054077166947395,14
SLC36A2,0.0012569858165850116,-0.0012399989779657355,,13
GADL1,0.0012557546357678524,-0.0015358025225773173,,13
NSMCE3,0.0012527660061391187,-0.0020602893894688724,-0.0072368068847723345,14
MAGEC3,0.0012519385451880806,-0.0012114321535710297,,11
FNDC9,0.0012515340040873358,-0.001397288219022752,,12
HEY1,0.0012510669832471659,-0.00149865232737791,-0.009715465484360511,14
MEI4,0.001250456527810056,-0.0013402662195361906,,12
LEFTY2,0.0012474727695282668,-0.0033605411142628365,,13
NEUROD2,0.0012471482450029075,-0.0044758740772447595,,12
RGS9BP,0.001242890204873257,-0.002224876428231594,-0.003367859768318971,14
RNASE2,0.0012397019676624102,-0.003599136319066283,,12
RUNX1T1,0.0012396001621584854,-0.008547393998397873,-0.013947006428924756,14
CLLU1OS,0.0012393759925692614,-0.0010147081565506414,,10
SOX7,0.0012350666372782531,-0.004036544329861688,-0.006720679109047063,14
LYNX1,0.001233224736372577,-0.0018242199833361178,-0.003406222386393884,14
PCDHGA8,0.0012285741359084029,-0.0035180383066582004,-0.010613089515750424,14
HIF3A,0.0012263330779393043,-0.0048263888834607655,,13
KRTAP20-1,0.001226319776041843,-0.0006241083274375143,,9
CFAP126,0.0012217311364027923,-0.0023248318564924202,,13
OR52N5,0.0012214039824640821,-0.002383439281251175,,10
ZNF705G,0.0012192379624941547,-0.0011510655017390684,,10
SLIT1,0.001214667155045373,-0.001331219779092591,,11
TMEM247,0.001211551828463043,-0.0010037695434971078,,12
FBLN7,0.0012103375950364165,-0.002569565321039481,-0.010377029409602896,14
ZNF579,0.0012032742393419747,-0.005557449764016814,-0.007219357283541948,14
ANKRD66,0.001201936362796022,-0.0016889791056590882,,9
ZNF404,0.0011994174972913359,-0.002840165703350632,,13
TTC30B,0.00119802678008618,-0.0016111855482362678,,12
MAL,0.0011977787978564743,-0.002674639558117391,-0.004582769185027074,14
VSTM2L,0.0011944333335850799,-0.00293201493789261,-0.00529016265163525,14
TLX3,0.001193431165700982,-0.002121337511561208,,13
BRICD5,0.0011928953637369514,-0.003492652747096056,-0.007475971638293099,14
CACNA1I,0.0011916368423714391,-0.001881596982761838,,13
MOS,0.0011901091428723706,-0.002300010692817105,,11
RCOR2,0.0011894535112253603,-0.0032716412184275985,,13
FZD5,0.0011854823561266783,-0.002932919069407758,-0.006221910812932711,14
STPG1,0.0011851607552023874,-0.003878821012766395,-0.007406610410275598,14
ZNF513,0.0011850312030873419,-0.004380104134956301,-0.00781876548949841,14
PIF1,0.0011782431828518687,-0.0024388316230084753,-0.005517389448984915,14
ELMOD1,0.001172886403849426,-0.0012732350570588723,-0.002163880796307137,14
XKRX,0.0011712750313846582,-0.002726597967605576,,13
OIP5,0.001170025263046378,-0.003322838857394263,-0.004529193275928439,14
C11orf71,0.0011566561331065994,-0.0013895108234934636,-0.00879189644551477,14
SSUH2,0.001151757010131962,-0.0018566586645934538,,13
SLC17A6,0.0011495159534385918,-0.0012554690650176273,,12
C2orf91,0.0011480204810508795,-0.002135278891039084,,13
ZNF598,0.001145944080799991,0.006069480952263329,-0.008688704226949373,14
CCNI2,0.0011389003926650604,-0.003294216224694745,,13
OR14J1,0.0011354083081151914,-0.002383955567999873,,12
LCE6A,0.0011334901768832555,-0.0024095831817321795,,11
CLRN1,0.0011265786076288128,-0.001651362394129205,,11
CDKL4,0.0011212767272269603,-0.001045418260851515,,10
GPR87,0.0011198845153247833,-0.0025084461923971122,,13
NKAIN2,0.0011142042005914824,-0.001968138894666576,,10
CT62,0.0011090510668170545,-0.002095208411250061,,12
FAM229A,0.0011079756777175752,-0.0030498600056932494,-0.0063500999175867025,14
RNASE10,0.0011049263959988442,-0.0014999604580036151,,13
TIGD4,0.0011048740542351507,-0.004339639374095741,,13
UPK3A,0.001100299223283947,-0.0023265228133784385,-0.004134640956004434,14
CCR2,0.0010987962667694591,-0.002405765356039268,-0.004038722827660611,14
PMEL,0.001098232133198151,-0.0025992613568387797,,13
APCS,0.0010963052337049758,-0.0024075949623210916,,12
CEBPE,0.0010959367230816872,-0.0015358025225773175,,13
DYNAP,0.0010952974934192086,-0.0025203701329237914,,12
TRDN,0.0010921202860144478,-0.002116048746208428,,13
ZNF837,0.0010915860526465435,-0.0031603128828257884,-0.0047749920601266324,14
HIST1H4B,0.0010904804813252316,-0.0009103970256196015,,12
TMEM236,0.0010869770092997572,-0.0025191788421687917,-0.005729707066548659,14
CHST4,0.0010827300979534408,-0.0010931563179613691,,11
TRPC1,0.0010811892484446223,-0.0037984390830957827,-0.01096284732369453,14
TKTL2,0.0010743838442910133,-0.0015358025225773182,,13
KLF14,0.0010739697106549658,-0.0031630599825556403,-0.0048162948861159224,14
OR5H15,0.0010644982545029704,-0.0008215843070398612,,8
PPM1L,0.0010640318155901117,0.0005084343826112963,-0.005355260031797735,14
FBXL13,0.0010605160606438407,-0.001805430071128587,,13
CHST12,0.0010596960995676462,-0.005615372262027327,-0.009223619244899733,14
PIGV,0.0010588147810287362,-0.0019030079695709703,-0.00853322422420106,14
CYP3A7,0.0010580018898462059,-0.0005716059641249013,,10
TSPYL6,0.0010576211659956438,-0.0018065002425320473,,11
CSMD2,0.0010554463961527706,-0.0025594062809592066,-0.006326580703227041,14
TXNDC8,0.0010548303952550421,-0.0009916849674680421,,12
NEUROG1,0.0010536184688100755,-0.0016887941571638548,,12
SYNCRIP,0.0010533952563330181,-0.0005903087072180694,,13
MYL6B,0.0010505525915445273,0.001509426782109836,-0.01299861403539384,14
LCE3A,0.0010472719992545697,-0.0025245907916184498,,12
LCE4A,0.0010446470409895459,-0.0022537652835490415,,12
NRAP,0.0010445533643674407,-0.0020089444852067124,,11
ZSCAN12,0.001044013554030596,-0.005108703079194655,,13
PCDHB7,0.001039391335785084,-0.0038696613892233935,-0.007446372627076275,14
PSORS1C2,0.001037973039306467,-0.001488769952259466,,11
KLHL41,0.0010353353601599063,-0.0029514584644720343,,13
LCAT,0.0010319107999685606,-0.0004443107139091854,-0.01163790139433634,14
POM121L2,0.0010302498012706707,-0.0018384338116194277,,12
FEZ1,0.001020091830407826,-0.004926933589452593,-0.008186884333473643,14
HOXB9,0.0010179471632890404,-0.002412417193976249,,12
CYP11B2,0.0010173965654110698,-0.0013642351774748717,,12
ICOS,0.0010163170509394754,-0.0030111459020026655,,13
FMR1NB,0.0010138477389607572,-0.0011207325345852438,,11
LILRA5,0.0010130206147762747,-0.0016661487658233148,-0.004159700288762639,14
PKNOX2,0.0010120113122064486,-0.002775007141596719,,13
M1AP,0.0010116554049283718,-0.0011986986070580189,,13
CA7,0.001011395831476397,-0.0020449305483654246,,10
AGFG2,0.0010048354057197355,-0.004013551753068948,-0.009101112807518479,14
B4GALNT1,0.0010016400447175576,-0.003641547524296688,-0.004415182724971697,14
OR7G1,0.0009999676354900985,-0.0023163042626088383,,13
DTX1,0.000999140326261474,-0.005502007053562366,-0.008319298608859656,14
OR5M3,0.0009979456521915667,-0.0013090040302671537,,10
OR2C1,0.000996567868019593,-0.0018205233419938908,,12
OR6S1,0.0009962183682580537,-0.0019833214630637914,,12
NPBWR1,0.0009937746180456273,-0.003464335687697828,,13
OR10AG1,0.0009916951621154546,-0.0017663177933744216,,11
SMIM41,0.0009912601410472868,-0.0023103287143924818,-0.0038343089679727443,14
OR51E1,0.0009912185377228767,-0.0020085955477336364,-0.0039002388070340337,14
MGARP,0.0009866556503478026,-0.0017302816536162472,,13
MRM1,0.0009856245793781987,-0.0021101653747310377,-0.007847104856973128,14
CAPS2,0.0009830143429310912,-0.0014704159759182716,-0.005184794157040812,14
GLI1,0.0009806328227439573,-0.0026373975544409147,,13
FAM178B,0.0009742629414892608,-0.003685544497821663,-0.003987088210199179,14
ADRA1B,0.0009742241920181477,-0.002114192443489127,-0.0036956541545627233,14
DESI1,0.0009664197803431158,-0.003336547703306248,-0.00675977449637601,14
SRPK3,0.0009634582090288842,-0.003245818778504244,,13
GRIK4,0.0009587782023357151,-0.0006630770743835757,,12
UNC5CL,0.0009580526142007347,-0.0029445043114899724,,13
KTI12,0.0009557593694330997,0.0018347890193772566,-0.007712568645268815,14
AC091057.6,0.0009538223937464811,-0.0019170817640406738,-0.007234644807474993,14
GARNL3,0.0009527465928763347,-0.003121515340459154,,13
TST,0.0009499322656736694,-0.0035102929757900338,-0.007051624120710472,14
SCP2D1,0.0009454473991179775,-0.0017414173597583994,,13
OR4N5,0.0009452097726741291,-0.0018007644926696367,,11
LY6G6D,0.0009448799175004527,-0.001535802522577362,,13
FOXB1,0.0009426015352297587,-0.0035221288296975375,,13
TMEM201,0.0009420302683762839,-0.0026313603761179295,-0.006748325556627085,14
CDCA2,0.0009376119879700333,-0.0018177557693125602,-0.0030177418681175306,14
TMC7,0.0009370985004101189,-0.0032054586012022065,-0.005716411302879785,14
DNAH6,0.0009335758764093985,-0.002846700816650832,,12
PROCR,0.000933145201010237,-0.004291342838924408,-0.009602681054621835,14
BMP4,0.0009328891132880597,0.0022154779070778473,-0.0024978676070183323,14
SRRM4,0.0009283577900702452,-0.0019139799252462526,,12
UTP14A,0.0009251524310567196,-0.002762392561245766,-0.004961300763193788,14
PDE11A,0.0009247799615173632,-0.003140815084054573,-0.0036037228679744885,14
TXK,0.0009220145199382752,-0.0019452843178107062,-0.0033728298626892277,14
DMRT1,0.0009203347646495803,-0.002030049444257189,,11
UPK1B,0.0009198976699434685,-0.001535802522577309,,11
KCNK17,0.0009181783280331063,-0.003011657725223824,,13
FASLG,0.0009177608582728359,-0.003322391230089122,,13
LSM11,0.0009167180630738299,-0.005642915573999354,-0.009827250042508723,14
CHST6,0.0009128197888968737,-0.001911863897410751,,13
NOTUM,0.0009125991128116053,-0.00140727899000175,,12
FAM83C,0.0009090159248320984,-0.0016545718236719137,-0.00352314800410305,14
TET1,0.0009050147304802424,-0.0014530814718049713,-0.006318580016038615,14
GRIA3,0.0009026275120444553,-0.0037568565592348527,,13
LRRC28,0.0008995538165845338,-0.005645475170745009,-0.0068554052669173035,14
FIBCD1,0.0008974660114229462,-0.0018280198106214686,,12
GP6,0.0008968524451886001,-0.0012067522680301627,,13
CATSPER3,0.000895838658217366,-0.0023479834448066365,,13
OR8K1,0.0008944270246504842,-0.0016459011390532684,,10
OR10J5,0.0008907081169914978,-0.002259975373848758,-0.0029681240548972013,14
TMEM115,0.0008879256772544861,-0.0043616340342577066,-0.011661853509386144,14
METTL27,0.0008851087410767543,-0.0012802414424989458,-0.0059999895061244495,14
SLC22A6,0.0008818417423212115,-0.0008621597532700459,,10
SLC22A1,0.0008772153332183669,-0.0019256281460421118,,13
TFDP3,0.0008766724351168775,-0.00133142613026489,,11
TCL1A,0.0008762542896645412,-0.002084187293703565,-0.0041032155376696565,14
TEX38,0.0008711166344187769,-0.0035378278548327635,,13
GALR3,0.0008696023424664892,-0.0019080511357508836,,12
TH,0.0008674383604784317,-0.0015338168888722901,,11
PDIA2,0.000867244535293699,-0.0027714343629843706,-0.004413448112637031,14
SDR9C7,0.000864951652401369,-0.0021764974984795214,,13
CDK5R1,0.0008636916718785302,-0.0020874782070896907,,13
IMPG2,0.0008621249691614857,-0.002936630134567077,,12
STK31,0.000853807813902877,-0.00122106465835768,,13
CRISP3,0.000852389642210788,-0.002310713006898603,,12
NASP,0.0008498893403638022,-0.0008970184349752728,,11
C11orf16,0.0008477493740413131,-0.001956897223284104,,12
KIF26A,0.0008466097782937777,-0.0030589569230506193,-0.0065077245876998405,14
TPCN2,0.0008463364949637157,-0.0014140876686117494,-0.003250693026479283,14
TGM7,0.0008419758545888822,-0.0021163049332532744,,12
NIM1K,0.0008410896899365299,-0.0017061503232788067,,12
DNAH8,0.0008386906958252031,-0.0011942707199153666,,10
SH2D4B,0.0008357740023610874,-0.0024376827892065933,,13
APBA1,0.000834934616679815,-0.002242803102494284,-0.0032479358045813464,14
CD19,0.0008323755382048217,-0.0018122541170963497,,13
TRIM35,0.0008322150611302901,-0.0014397465333709516,-0.008258624712216469,14
NIPAL4,0.000829240202429622,-0.003987714503591738,,13
CLC,0.0008266756445769909,-0.0017557438135218303,,12
KEL,0.0008251975254454587,-0.0021572388730339543,,13
ALPG,0.0008239146221805129,-0.0028781827223315535,-0.005316524819543882,14
PRAMEF10,0.0008224289152829878,-0.0028867091539164984,,12
OR51B5,0.000821971633325059,-0.0038022043384388594,,13
ADARB2,0.0008218192903713938,-0.0019141063053175807,,13
DLL3,0.0008191514282743102,-0.0019295789714515656,,12
KRT26,0.0008154088876113712,-0.0020720925000732,,11
KRTAP19-8,0.000813629122499855,-0.00086453476291316,,11
CES5A,0.0008117628134054165,-0.0017915346333272624,,13
IL15,0.0008110111355600913,-0.0020181107685858287,,13
GJD2,0.0008099123665056188,-0.0024920500573041766,,12
MARCH10,0.0008092948375043353,-0.001949098374933682,,13
PNMA3,0.0008076795816719949,-0.0034770226019536733,,13
ZP3,0.0008039764273763745,-0.003547480233698329,-0.004998852134865295,14
KRTAP10-1,0.0008036627901930337,-0.0016358650496813205,,13
ARMC3,0.0008017766691331295,-0.0007747779854473043,,13
OR4D11,0.000800979253919738,-0.0019488830195146687,,13
SMIM27,0.0008003228199251497,-0.006063927726678077,-0.009869184126118036,14
RTEL1,0.0008000689750776038,-0.0008723288963848005,-0.009139835158338624,14
TSNAXIP1,0.0007952126208929543,-0.002281083742126244,-0.0043513038663901315,14
NTNG1,0.0007945553765800798,-0.001929017331517273,,13
MYZAP,0.0007936152689058238,-0.0020860061477591886,-0.004632569123840228,14
LY6G6E,0.0007932453583753393,-0.002918970822375447,-0.003576121164674145,14
MDFIC2,0.0007927087363998168,-0.001535802522577326,,13
ABCD4,0.0007908752623586063,-0.0018206741132640726,-0.007416004833122674,14
OTP,0.0007859108525138027,-0.0013478029649183693,,11
REN,0.00078324765004719,-0.0017483476506775823,,13
PCP4L1,0.0007827548563394212,-0.002255638040419487,,13
MS4A12,0.0007772678866402421,-0.001409212590238807,-0.0019052350054510631,14
CAMP,0.0007758667255166426,-0.0015358025225773236,,13
ZNF648,0.0007749416607682227,-0.0029287267756613247,-0.006040403587694449,14
LYPD1,0.0007706893133242404,-0.001614078901947525,,12
GCNA,0.0007706534933597714,-0.0024079060496488766,-0.005608456942477683,14
ST8SIA3,0.0007704272433632824,-0.0021956224105158855,,12
IFNA6,0.0007678936372648259,-0.0018934817009255015,,11
SLC35G5,0.0007669026043074861,-0.0029233640000964852,,13
RETN,0.0007668622791686117,-0.0014828839027244823,,13
NACAD,0.0007651881735734531,-0.002163331319154585,-0.0033538515438673727,14
GGACT,0.0007639526763142114,-0.00325196617019632,-0.0059538750305868655,14
CPO,0.0007625487123332406,-0.0023787348338162673,,13
AVPR1A,0.0007609089043375528,-0.0024044901591651685,-0.005782232928579902,14
MCF2,0.0007599168408955037,-0.001662639960552518,,13
MNX1,0.0007590786462613841,-0.003294334729001513,,13
FOXQ1,0.000755986068697109,-0.0040314935498245615,-0.0053813384659952565,14
NOL4,0.0007556652903462335,-0.0019012932419501941,,12
PFN4,0.0007555673978290031,-0.001289792372151362,-0.006749932707870993,14
B3GALT4,0.0007550468166099327,-0.0002983998898538995,-0.0067853488165187685,14
KRT24,0.0007514388392106538,-0.0018736577156426687,,11
DNASE1L2,0.0007501059914995668,-0.0008808871784265389,-0.005730325049384076,14
GRK1,0.0007458809906992104,-0.0008107290047781819,,11
ZNF677,0.0007457696927083059,-0.005105899449201833,-0.008219421338246581,14
ZBED3,0.0007420614056669372,-0.003606037968085454,-0.009681580403568504,14
CD200R1L,0.000739901083053831,-0.0012219064244848588,,12
OR8U1,0.0007358343203503762,-0.0017669531870195935,,11
WFDC5,0.000734234777072433,-0.0016982953439344224,,12
CTXND2,0.0007340554298153471,-0.0034257948445080766,,13
CCDC39,0.0007281588631665053,-0.002056722880261408,,13
SLC6A13,0.0007245794568367021,-0.002088530344919758,,11
FOXR1,0.0007237640585895672,-0.0011658653401572273,,12
PM20D1,0.0007237340035211264,-0.0017933638873902733,-0.0029512503207678184,14
PRMT8,0.0007222536194577894,-0.0015429966488514889,,12
PHETA2,0.0007204351845511583,0.00462783849885237,-0.008914743243872526,14
TRGC1,0.0007184453574218784,-0.0026939779823708875,,13
COX4I2,0.0007144949724590983,-0.002687119779430057,-0.0051972440117084295,14
COX6B2,0.0007129616837053329,-0.0023942589787656786,-0.003962855649794769,14
RNASE9,0.0007121974959913668,-0.00211422803298208,,8
GABRA6,0.0007071883958780704,-0.0015027492079450677,,12
SLC22A12,0.0007065930586769432,-0.0014660320728863618,,9
KRTAP2-4,0.0007050749761388797,-0.002409583110092342,,11
ASB9,0.0007031925425339406,-0.0025144131322114172,-0.004823200596100013,14
PRTN3,0.0006951918784268703,-0.0018621728875812436,,13
GPHB5,0.00069503863382351,-0.0013538237899010297,,10
NSUN5,0.00069267711652717,-0.002164012223819268,-0.007990583725288557,14
KRTAP8-1,0.0006925965841109716,-0.002591129721373666,,12
PCYT1B,0.0006892491543109648,-0.0016578195332299186,,11
EDDM13,0.0006885124727659859,-0.0017258841492284658,,13
TMEM39B,0.0006835697876348504,0.0002539782886647147,-0.008864564466235245,14
GATA5,0.0006829616537755964,-0.0033964249396899624,,12
GJB6,0.0006826225434158638,-0.0016178795086849427,,12
EPGN,0.0006824473899744375,-0.001557055520057782,,12
AL121578.2,0.000680578313176635,-0.001370632973559586,,11
CELA3B,0.0006778798465916938,-0.0016949967922152771,,13
ZNF691,0.0006760747200389285,-0.005083348265368538,-0.008732343215561718,14
C11orf97,0.0006737262374455018,-0.0009137664561865095,,10
PDZD3,0.0006729236269560621,-0.002457219190056045,,13
NOLC1,0.0006710574292551295,-0.0027630884107215014,-0.0063897679242143225,14
FSCN1,0.0006680612021931198,0.0034919415351772256,-0.0021293726921688878,14
RBM43,0.0006638082639070627,-0.006837470829735202,-0.010067194699869685,14
ERVV-2,0.0006636888819554834,-0.0015655985576614956,,10
PP2D1,0.0006632391780149393,-0.0013871638690891167,-0.0021911379632135824,14
CATSPER4,0.0006606966680370864,-0.0016681591849289526,,11
SLC7A4,0.0006603735160038367,-0.0034610865924413602,,12
ZNF300,0.0006590481457182738,-0.002839702257148795,-0.0070070430718926725,14
CHADL,0.0006561403245811301,-0.002613429406378959,,13
PANX2,0.0006550870033906188,-0.0029742335351952585,-0.003874321918104489,14
GAB1,0.0006509405842075591,0.004947984732703864,-0.00497042555679613,14
GNG4,0.0006468889017459176,-0.0019032198776858826,,13
RIPPLY3,0.0006428150102808097,-0.0021960212303476093,,12
TNF,0.0006424747455882868,-0.0025280445166978092,-0.004437425879839142,14
ZNF473,0.0006417336883198067,0.0029380077032042746,-0.008326371317597617,14
REXO5,0.0006383326756473701,-0.003824572365948657,-0.007381672622942491,14
NTSR1,0.0006322103123620119,-0.0014145719763307048,,9
DUSP13,0.0006314219313895013,-0.0022136484282277583,-0.0032637996293963037,14
ERVFRD-1,0.0006304777515302507,-0.0013497726336375265,,12
AC011005.1,0.0006282600898623737,-0.001449536337236947,,10
CTXN3,0.0006280693605612152,-0.0016089465388725843,,12
GNB1L,0.0006270423692796601,-0.000965259066046136,-0.01035199392386019,14
